OBJECTID;ULAND;UREGBEZ;UKREIS;UGEMEINDE;UJAHR;UMONAT;USTUNDE;UWOCHENTAG;UKATEGORIE;UART;UTYP1;ULICHTVERH;IstRad;IstPKW;IstFuss;IstKrad;IstGkfz;IstSonstige;LINREFX;LINREFY;XGCSWGS84;YGCSWGS84;STRZUSTAND
182973;08;4;36;014;2019;10;18;1;2;0;1;1;1;0;0;0;0;0;555867,921494962650000;5300314,654616480700000;9,746838510000032;47,853743961000077;0
182977;08;2;26;054;2019;10;12;1;2;0;1;0;1;0;0;0;0;1;480527,680419337000000;5455116,645953919700000;8,732441864000066;49,248511324000049;1
182981;08;2;21;000;2019;10;14;1;3;5;3;0;1;1;0;0;0;0;477665,779782242140000;5469956,753824429600000;8,692288234000046;49,381900237000082;0
182983;08;3;26;012;2019;10;10;2;3;0;1;0;1;0;0;0;0;0;462162,148931547070000;5311202,645709011700000;8,493218916000046;47,953017892000048;0
182984;08;2;12;000;2019;10;18;1;3;1;1;1;1;1;0;0;0;0;455770,603945725600000;5428869,259557344000000;8,395162144000040;49,011129881000045;0
182986;08;1;36;088;2019;10;18;1;3;8;1;2;1;0;0;0;0;0;579645,004127702680000;5408967,952631535000000;10,085190878000049;48,828580454000075;0
182988;08;1;36;065;2019;10;16;1;2;4;1;0;1;0;0;1;0;0;564745,416673897770000;5407161,915856590500000;9,881921777000059;48,814067630000068;0
182992;08;1;19;090;2019;10;12;1;3;0;1;0;1;0;0;0;0;0;530393,201769709590000;5406558,791181774800000;9,413972591000061;48,811272291000080;0
182993;08;1;19;085;2019;10;12;1;3;0;7;0;1;1;0;0;0;0;529039,776445008810000;5414464,912364801400000;9,396099180000022;48,882457650000049;1
182994;08;4;26;087;2019;10;13;1;3;9;7;0;1;0;0;0;0;0;569766,377564727330000;5329311,939012302100000;9,937320169000032;48,113245176000078;0
182995;08;1;16;072;2019;10;12;1;3;1;7;0;1;1;0;0;0;0;531104,729298875670000;5393194,547695625600000;9,422654169000055;48,691015538000045;0
182996;08;1;15;054;2019;10;14;1;3;6;4;0;1;0;1;0;0;0;493010,455996287060000;5395830,645724894500000;8,904979466000043;48,715466175000074;0
182998;08;3;17;096;2019;10;12;2;2;6;2;0;0;1;1;0;0;0;423030,057756179940000;5370297,812215117700000;7,958441662000041;48,481093033000036;0
183000;08;1;11;000;2019;10;19;1;2;6;4;2;0;1;1;0;0;0;517455,108594839460000;5405668,715479591900000;9,237712770000030;48,803763459000038;0
183001;08;1;11;000;2019;10;17;1;3;6;4;0;0;1;1;0;0;0;512899,160313256080000;5403419,491249589200000;9,175597222000022;48,783640919000050;0
183003;08;1;11;000;2019;10;14;1;3;0;7;0;1;1;0;0;0;0;511079,912000000480000;5397634,528999999200000;9,150676034000071;48,731634668000027;0
183004;08;4;36;081;2019;10;13;7;3;0;1;0;1;0;0;0;0;0;558423,791815453210000;5278072,833964591800000;9,778013410000028;47,653412723000031;0
183005;08;4;26;070;2019;10;17;7;3;5;2;0;1;1;0;0;0;0;565685,514548656530000;5342210,510191300900000;9,884493549000069;48,229712803000041;0
183008;08;3;17;096;2019;10;10;7;2;1;5;0;1;1;0;0;0;0;422521,919672581370000;5369782,752034565400000;7,951662199000054;48,476397681000037;0
183009;08;3;17;150;2019;10;16;7;2;2;6;0;1;0;0;0;0;0;408157,009746435100000;5355735,197815980800000;7,760413114000073;48,348113745000035;1
183010;08;3;17;057;2019;10;14;7;3;0;7;0;1;0;0;0;0;0;413724,033453395590000;5379561,570273272700000;7,830621528000052;48,563207536000050;0
183011;08;3;16;020;2019;10;11;7;3;0;3;0;1;1;0;0;0;0;408548,137404566630000;5338498,267662432000000;7,769419476000053;48,193129875000068;0
183012;08;2;15;007;2019;10;12;2;3;6;4;0;0;1;1;0;0;0;478615,627194858160000;5431576,996555546300000;8,707418985000061;49,036701867000033;0
183014;08;3;11;000;2019;10;12;7;3;6;7;0;1;0;1;0;0;0;413665,876154393890000;5316664,149568984300000;7,842685395000046;47,997444253000026;0
183015;08;2;15;110;2019;10;16;7;2;6;4;0;0;1;1;0;0;0;461266,926268068140000;5419831,047982959100000;8,471181411000032;48,930198150000081;0
183016;08;2;12;000;2019;10;11;7;2;1;6;0;1;1;0;0;0;0;456703,381338861770000;5427939,145148141300000;8,408016362000069;49,002829541000040;0
183018;08;2;35;022;2019;10;15;7;3;0;1;0;1;0;0;0;0;0;471952,423000001350000;5379929,608999999200000;8,619783358000063;48,571829109000078;0
183020;08;2;26;085;2019;10;13;7;3;5;3;0;1;1;0;0;0;0;490722,982557308860000;5456055,602687243400000;8,872507434000056;49,257196922000048;0
183022;08;2;25;058;2019;10;22;7;3;0;1;2;1;0;0;0;0;0;509435,571298859080000;5466267,371069071800000;9,129912794000063;49,349050566000074;1
183023;08;2;22;000;2019;10;13;7;3;0;7;0;1;0;0;0;0;0;461497,892162577250000;5486458,628592331000000;8,467937299000028;49,529519189000041;0
183024;08;2;21;000;2019;10;08;2;3;3;2;0;1;1;0;0;0;0;473817,961000001060000;5472832,666000001100000;8,639086091000024;49,407615299000042;0
183027;08;2;21;000;2019;10;21;7;3;0;7;2;1;0;0;0;0;0;478951,320559410380000;5473148,486679365900000;8,709830561000047;49,410655276000057;0
183028;08;2;16;043;2019;10;11;7;3;6;2;0;0;1;1;0;0;0;441724,127464642750000;5411813,474447483200000;8,205531610000037;48,856548924000037;0
183030;08;2;12;000;2019;10;21;7;3;1;5;2;1;1;0;0;0;0;457282,892603423450000;5428621,013382362200000;8,415867699000046;49,009003420000056;0
183031;08;2;12;000;2019;10;00;7;3;6;4;2;0;0;1;1;0;0;455514,381308089940000;5428672,288205616200000;8,391680087000054;49,009339686000033;0
183032;08;2;11;000;2019;10;13;7;2;2;6;0;1;0;0;0;0;0;443852,284581249580000;5401697,739559238800000;8,235925717000043;48,765753028000063;0
183033;08;2;21;000;2019;10;09;2;3;6;4;0;1;0;1;0;0;0;476639,022928558290000;5473871,248657548800000;8,677912034000030;49,417072011000073;0
183034;08;1;36;088;2019;10;13;7;3;5;3;0;1;1;0;0;0;0;579966,512862809000000;5409532,282386627000000;10,089680796000039;48,833614862000047;0
183035;08;1;25;005;2019;10;19;7;2;6;4;1;0;1;1;0;0;0;515496,958000001500000;5452862,104000000300000;9,212848220000069;49,228344899000035;1
183036;08;1;19;020;2019;10;20;7;3;1;5;2;1;1;0;0;0;0;520052,022672672760000;5407158,325609996900000;9,273151287000076;48,817085355000074;0
183037;08;1;18;048;2019;10;12;7;3;6;3;0;0;1;1;0;0;0;513124,182884231210000;5416046,753989568000000;9,179064918000051;48,897228830000074;0
183038;08;1;16;019;2019;10;17;7;2;0;7;0;1;0;0;0;0;0;522870,210969909090000;5397994,088696401600000;9,311030761000041;48,734548035000046;0
183039;08;1;16;033;2019;10;12;7;2;0;7;0;1;0;0;0;0;0;533735,959321412260000;5388736,722168188500000;9,458042810000052;48,650776923000080;0
183040;08;1;15;054;2019;10;13;7;3;0;1;0;1;0;0;0;0;0;493110,052438333630000;5395699,230651954200000;8,906335640000066;48,714285067000048;0
183042;08;3;26;074;2019;10;16;2;3;4;7;0;1;1;0;0;0;0;458994,291228992860000;5324760,102582080300000;8,449495380000030;48,074795910000034;0
183043;08;1;11;000;2019;10;07;7;3;1;5;0;1;1;0;0;0;0;513208,408291367810000;5402409,991711549500000;9,179774583000040;48,774553053000034;0
183045;08;1;11;000;2019;10;17;7;3;5;2;0;1;1;0;0;0;0;518726,259060340000000;5402756,132847886500000;9,254891038000039;48,777525288000049;0
183046;08;2;16;007;2019;10;12;2;3;5;3;0;1;1;0;0;0;0;436130,265202732760000;5394108,569713497500000;8,132029973000044;48,696743883000067;0
183051;08;3;36;103;2019;10;17;6;3;0;1;0;1;0;0;0;0;0;415052,014999999660000;5286250,425000002600000;7,867239324000025;47,724039127000026;0
183054;08;4;35;016;2019;10;19;6;3;5;3;2;1;1;0;0;0;0;536120,948516892270000;5278822,017111789400000;9,481088692000071;47,661782995000067;0
183055;08;4;21;000;2019;10;08;6;3;5;3;0;1;1;0;0;0;0;571882,557495085520000;5356685,233810085800000;9,970392846000038;48,359247087000028;0
183057;08;3;17;096;2019;10;15;2;3;5;2;0;1;1;0;0;0;0;422642,699845629740000;5369157,282763103000000;7,953411890000041;48,470786495000027;0
183058;08;4;16;036;2019;10;17;6;3;5;1;0;1;0;0;0;0;1;495434,657450073400000;5369197,263863002900000;8,938228447000029;48,475888196000028;0
183059;08;4;15;061;2019;10;06;6;3;6;4;2;0;1;1;0;0;0;514396,527417557310000;5371327,870770216000000;9,194865689000039;48,494907672000068;1
183060;08;3;37;027;2019;10;19;6;3;0;7;2;0;1;1;0;0;0;432636,578999998980000;5279803,438000002900000;8,102687319000040;47,668113335000044;0
183061;08;2;16;043;2019;10;12;2;3;1;5;0;1;1;0;0;0;0;441465,895816878420000;5412214,979294525500000;8,201954110000031;48,860136136000051;0
183064;08;3;35;043;2019;10;16;6;3;0;4;0;0;0;1;0;0;1;513824,175974807700000;5280016,772944904900000;9,184162489000073;47,673393873000066;0
183065;08;4;36;064;2019;10;15;6;3;5;2;0;1;1;0;0;0;0;546360,402365374380000;5292897,844991637400000;9,618957413000032;47,787771724000038;0
183066;08;3;26;074;2019;10;22;6;2;0;1;2;1;0;0;0;0;0;459567,023666070770000;5322993,693660579600000;8,457351075000076;48,058940676000077;0
183068;08;2;15;102;2019;10;09;2;3;5;3;0;1;1;0;0;0;0;456653,517451974560000;5438276,052632657800000;8,406228411000029;49,095807108000031;0
183073;08;3;15;113;2019;10;13;6;3;6;7;0;0;0;1;0;0;1;440895,497133589350000;5307649,952637653800000;8,208894909000037;47,919446452000045;0
183074;08;3;11;000;2019;10;15;6;3;1;5;0;1;1;0;0;0;0;413162,823032966810000;5317177,653080368400000;7,835839442000065;48,001995256000043;0
183077;08;2;26;009;2019;10;12;6;3;0;3;0;1;1;0;0;0;0;466389,923355024310000;5471771,603190425800000;8,536785069000075;49,397706439000046;0
183079;08;2;22;000;2019;10;13;6;3;5;3;0;1;1;0;0;0;0;466570,294583390470000;5481247,858094865500000;8,538471622000031;49,482951831000037;0
183080;08;2;22;000;2019;10;06;6;3;5;3;2;1;0;0;0;0;1;461625,755530610680000;5482451,194082386800000;8,470093694000070;49,493482708000045;0
183081;08;2;21;000;2019;10;06;6;2;0;3;2;1;1;0;0;0;0;476034,537973140370000;5472517,202637663100000;8,669659618000026;49,404869092000069;0
183082;08;2;16;015;2019;10;08;6;3;0;7;0;1;0;0;0;0;0;450324,408780450000000;5405880,370294105300000;8,323487885000077;48,803927393000038;0
183084;08;2;15;106;2019;10;16;6;2;4;6;0;1;0;0;0;0;0;464407,174216379410000;5453337,193070674300000;8,511103679000030;49,231780001000061;0
183085;08;2;15;009;2019;10;14;6;3;4;2;0;1;1;0;0;0;0;469959,245068588290000;5440938,430223144600000;8,588289663000069;49,120549372000028;0
183086;08;2;12;000;2019;10;19;6;2;1;5;2;1;1;0;0;0;0;457870,640152500940000;5428494,068104254100000;8,423917560000064;49,007901934000074;0
183090;08;1;19;093;2019;10;15;6;3;6;7;0;0;1;1;0;0;0;523377,911000001240000;5406138,928000001200000;9,318398223000031;48,807798834000039;0
183091;08;2;12;000;2019;10;14;2;3;5;3;0;1;1;0;0;0;0;455735,420013956730000;5430978,759627632800000;8,394450865000067;49,030102483000064;0
183093;08;1;16;049;2019;10;18;6;3;3;2;1;1;1;0;0;0;0;524648,353763305580000;5386190,024361174600000;9,334508860000028;48,628291307000040;0
183094;08;1;16;004;2019;10;18;6;3;9;7;0;1;0;0;0;0;0;527970,412873831580000;5396678,646001376200000;9,380301894000070;48,722506429000077;0
183095;08;1;15;003;2019;10;15;6;3;3;2;0;1;1;0;0;0;0;500779,271069206300000;5391794,304308425600000;9,010586323000041;48,679193573000077;0
183097;08;3;26;074;2019;10;13;2;3;0;7;0;1;0;0;0;0;0;465344,645844310520000;5323992,400419857400000;8,534808427000030;48,068265869000072;0
183098;08;1;11;000;2019;10;15;6;3;6;6;0;0;1;1;0;0;0;510658,919434473850000;5406165,206009483000000;9,145172023000043;48,808383542000058;0
183100;08;1;11;000;2019;10;17;6;3;2;6;0;1;1;0;0;0;0;513247,846758516510000;5404207,489175746200000;9,180369296000038;48,790722345000063;0
183104;08;1;35;016;2019;10;13;5;1;6;4;0;0;1;1;0;0;0;591455,575334602040000;5386561,441288759900000;10,241107179000039;48,625431065000043;0
183107;08;4;21;000;2019;10;15;5;3;6;6;0;1;0;1;0;0;0;573056,965000001710000;5361139,914000000800000;9,987018965000061;48,399183256000072;0
183108;08;4;16;041;2019;10;18;5;3;0;7;1;1;0;0;0;0;0;503734,242620203640000;5374546,347662808400000;9,050574174000076;48,524016167000070;1
183110;08;4;15;059;2019;10;07;5;3;5;3;1;1;1;0;0;0;0;516831,548527182080000;5367444,396965183300000;9,227668538000046;48,459910008000065;1
183112;08;3;17;110;2019;10;11;2;3;8;1;0;1;0;0;0;0;0;427617,121355715210000;5382000,710068734400000;8,018471290000036;48,586905858000080;0
183113;08;3;35;002;2019;10;16;5;3;0;7;0;1;0;0;0;0;0;504829,512000000100000;5284714,246000001200000;9,064389809000033;47,715789904000076;0
183114;08;3;35;043;2019;10;13;5;3;0;7;0;1;0;0;0;0;0;512394,022734013390000;5279559,876133114100000;9,165097437000043;47,669311864000065;0
183115;08;4;36;064;2019;10;15;5;2;6;4;0;0;1;1;0;0;0;546603,762506033290000;5293596,632785579200000;9,622281366000038;47,794041142000026;0
183118;08;3;17;096;2019;10;13;5;3;5;3;0;1;1;0;0;0;0;422616,263484575790000;5369284,147074213300000;7,953030809000040;48,471924379000029;1
183119;08;3;17;065;2019;10;14;5;3;0;1;0;1;0;0;0;0;0;414998,520826129240000;5354322,267945436800000;7,853016837000041;48,336362547000078;0
183121;08;3;15;015;2019;10;15;5;3;8;7;0;1;0;0;0;0;0;394321,502427352590000;5320879,251145614300000;7,582408402000056;48,032451878000074;1
183124;08;3;11;000;2019;10;15;5;3;5;3;0;1;1;0;0;0;0;414135,612403084520000;5319684,943116523300000;7,848376004000045;48,024680612000054;1
183125;08;2;12;000;2019;10;13;5;2;6;3;0;0;1;1;0;0;0;456890,699636977170000;5427196,931658064900000;8,410656152000058;48,996166338000080;1
183127;08;2;26;095;2019;10;17;5;3;5;2;0;1;1;0;0;0;0;474469,658942217010000;5461264,009948615000000;8,648811093000063;49,303584199000056;1
183128;08;2;12;000;2019;10;13;2;3;0;7;0;1;0;0;0;0;0;455934,172472811300000;5428733,087924286700000;8,397413600000050;49,009916706000070;0
183129;08;2;26;084;2019;10;11;5;3;0;7;0;1;0;0;0;0;0;469606,215142524800000;5470042,361524263400000;8,581243005000033;49,382321400000080;1
183130;08;2;22;000;2019;10;21;5;3;1;5;2;1;1;0;0;0;0;461811,160151818770000;5483134,428492447400000;8,472587780000026;49,499639730000069;1
183131;08;2;22;000;2019;10;07;5;3;5;3;1;1;1;0;0;0;0;461493,661931287500000;5480503,362258212600000;8,468459407000069;49,475954624000053;1
183134;08;2;12;000;2019;10;13;5;3;5;3;0;1;0;0;0;0;1;453114,866417610090000;5431187,583260599500000;8,358579259000067;49,031787172000065;0
183136;08;1;36;088;2019;10;20;5;3;6;4;2;0;1;1;0;0;0;579671,866631064560000;5411034,263103459000000;10,085958531000074;48,847161928000048;0
183141;08;1;19;079;2019;10;17;5;3;0;4;0;0;0;1;0;0;1;523115,010303690100000;5408584,005259694500000;9,314955445000066;48,829804008000053;0
183142;08;1;19;084;2019;10;14;5;3;5;2;0;1;1;0;0;0;0;546474,509999999780000;5413616,744000000900000;9,633798156000069;48,873766138000065;1
183144;08;1;18;067;2019;10;10;5;3;6;7;0;0;1;1;0;0;0;505798,551641213710000;5414322,738019550200000;9,079090504000021;48,881831841000064;1
183145;08;1;18;067;2019;10;18;5;3;1;5;0;1;1;0;0;0;0;505206,638607973230000;5413169,829876147200000;9,071002315000044;48,871465761000081;0
183147;08;1;36;088;2019;10;15;2;3;2;6;0;1;1;0;0;0;0;578419,635285019870000;5410275,470503235200000;10,068748014000050;48,840496616000053;0
183149;08;1;16;077;2019;10;07;5;3;3;6;0;1;0;0;0;0;1;515749,715659770180000;5390626,608428562100000;9,213913128000058;48,668490709000025;0
183150;08;1;16;058;2019;10;14;5;3;6;7;0;0;1;1;0;0;0;534033,517480604350000;5395246,659424059100000;9,462618681000038;48,709323045000076;0
183157;08;1;11;000;2019;10;07;5;3;4;6;0;1;1;0;0;0;0;511149,094000000510000;5400567,187000000800000;9,151696219000030;48,758015582000041;1
183158;08;1;11;000;2019;10;16;5;2;0;7;0;1;0;0;0;0;0;513374,785262273620000;5402385,647832499800000;9,182038273000046;48,774330503000044;0
183159;08;4;37;100;2019;10;14;4;3;6;7;0;0;0;1;0;0;1;536438,822000001560000;5318082,467000000200000;9,488627741000073;48,014996003000078;1
183160;08;1;35;016;2019;10;16;2;3;0;1;0;1;0;0;0;0;0;592029,011946370830000;5385905,516731042400000;10,248741578000022;48,619447523000076;0
183161;08;4;35;059;2019;10;07;4;3;6;2;0;0;0;1;0;0;1;512334,078878569420000;5290761,470203200400000;9,164616126000055;47,770100379000041;1
183163;08;4;26;087;2019;10;07;4;2;6;2;0;0;1;1;0;0;0;570608,949444281870000;5324773,808259043800000;9,947887983000044;48,072328148000054;1
183164;08;4;21;000;2019;10;15;4;3;5;3;0;1;1;0;0;0;0;574138,904944351870000;5361173,680760808300000;10,001639917000034;48,399360683000054;1
183165;08;3;37;096;2019;10;10;4;3;6;4;0;0;1;1;0;0;0;420670,811863232400000;5267007,270446369400000;7,945639909000022;47,551638406000052;1
183166;08;3;36;091;2019;10;12;4;3;0;7;0;1;0;0;0;0;0;396614,890192294490000;5272046,679887004200000;7,624811247000025;47,593584945000032;1
183167;08;3;16;011;2019;10;09;2;3;5;3;0;1;1;0;0;0;0;415698,712079633960000;5329121,111495569300000;7,867475334000062;48,109770228000059;0
183170;08;3;35;063;2019;10;14;4;3;0;1;0;1;0;0;0;0;0;496933,412999999710000;5288009,439000001200000;8,959091293000029;47,745449544000053;1
183171;08;4;36;064;2019;10;07;4;2;4;2;2;1;0;0;0;0;1;544939,156791741960000;5291703,327157488100000;9,599859811000044;47,777125351000052;1
183172;08;3;35;063;2019;10;12;4;3;5;3;0;1;0;0;0;0;0;498337,166897289450000;5287721,533017346600000;8,977818668000055;47,742864231000055;1
183173;08;3;25;049;2019;10;08;4;3;5;3;0;1;1;0;0;0;0;472712,586619715210000;5334349,113742508000000;8,633045757000048;48,161801207000053;1
183175;08;1;28;139;2019;10;16;2;3;5;2;0;1;1;0;0;0;0;550789,357501008550000;5490765,379498975400000;9,702404244000036;49,567349142000069;0
183176;08;3;17;096;2019;10;20;4;3;5;2;2;1;1;0;0;0;0;422612,177103854720000;5369281,445714287500000;7,952976032000038;48,471899578000034;1
183177;08;3;17;096;2019;10;07;4;3;5;3;0;1;1;0;0;0;0;422613,870882064100000;5369281,133423030400000;7,952999001000023;48,471896977000029;1
183178;08;3;17;096;2019;10;16;4;3;5;3;0;1;0;0;0;0;0;422046,660626960920000;5369921,471630515500000;7,945206842000061;48,477586705000078;1
183180;08;3;17;114;2019;10;07;4;3;8;1;1;1;0;0;0;0;0;406288,606999999840000;5346201,114000003800000;7,737319276000051;48,262084799000036;0
183181;08;3;17;057;2019;10;07;4;3;0;7;1;1;0;0;0;0;0;415097,336792534220000;5379824,822419839000000;7,849177516000054;48,565762872000050;1
183183;08;3;16;017;2019;10;11;4;3;0;7;0;1;0;0;0;0;1;409000,211354768840000;5342366,223874190800000;7,774671311000077;48,227986306000048;1
183185;08;3;15;064;2019;10;11;4;3;5;3;0;1;1;0;0;0;0;422014,431000000800000;5312967,945000000300000;7,955249187000050;47,965267148000066;1
183186;08;2;12;000;2019;10;23;4;3;0;7;2;1;0;0;0;0;0;460155,449826755560000;5427817,017896514400000;8,455225267000060;49,001963481000075;1
183187;08;2;12;000;2019;10;17;4;3;5;3;0;1;1;0;0;0;0;457230,833552206870000;5429911,252902578600000;8,415019882000024;49,020605678000038;0
183190;08;2;21;000;2019;10;08;4;3;1;7;0;1;1;0;0;0;0;477732,973933069970000;5472355,155883615800000;8,693079610000041;49,403476018000049;0
183191;08;2;16;043;2019;10;15;4;3;0;5;0;1;1;0;0;0;0;442012,546254577120000;5412742,179808458300000;8,209331621000047;48,864929633000031;1
183192;08;2;16;043;2019;10;14;4;3;1;5;0;1;1;0;0;0;0;441382,562780033800000;5412166,398751143400000;8,200825032000068;48,859691287000032;1
183193;08;2;12;000;2019;10;18;4;3;5;3;2;1;1;0;0;0;0;455311,925832080650000;5427866,505622828400000;8,389000454000041;49,002076967000050;1
183198;08;1;18;067;2019;10;16;4;3;1;5;0;1;1;0;0;0;0;505559,211661572570000;5414044,003549803000000;9,075822191000043;48,879326595000066;0
183203;08;1;17;026;2019;10;12;4;3;6;4;0;0;1;1;0;0;0;548363,876444861290000;5394597,096655955500000;9,657324199000072;48,702533178000067;1
183209;08;4;35;016;2019;10;14;3;3;0;3;0;1;1;0;0;0;0;536189,143404025580000;5278318,752818768800000;9,481955260000063;47,657251111000051;0
183211;08;4;35;030;2019;10;17;3;3;6;6;0;1;0;1;0;0;0;540906,229999961330000;5271407,024640848900000;9,544127343000071;47,594782661000067;0
183218;08;2;21;000;2019;10;15;6;2;5;5;0;1;1;0;0;0;0;476615,400961396280000;5469338,789650078900000;8,677853114000072;49,376302301000067;1
183220;08;1;16;077;2019;10;14;4;3;6;4;0;0;1;1;0;0;0;516072,440546718430000;5389590,105936124900000;9,218256090000068;48,659158029000025;0
183224;08;2;25;058;2019;10;08;5;3;5;3;0;1;1;0;0;0;0;507669,842978592960000;5465750,054434355300000;9,105591616000027;49,344422039000051;1
183225;08;1;18;079;2019;10;07;5;3;0;7;0;1;0;0;0;0;0;509430,313267083840000;5420807,435923147900000;9,128776367000057;48,940121840000074;1
183226;08;3;25;045;2019;10;18;6;3;5;3;0;1;1;0;0;0;0;467479,839431566190000;5349580,582575302600000;8,561509930000057;48,298585888000048;1
183227;08;1;28;007;2019;10;20;3;2;7;1;2;1;0;0;0;0;0;554502,242279998030000;5484385,205935739000000;9,752865898000039;49,509642873000075;1
183228;08;3;36;050;2019;10;07;4;3;0;6;2;1;0;0;0;0;1;398968,371113975530000;5272813,762643313000000;7,655930627000032;47,600856104000059;0
183231;08;1;28;007;2019;10;06;3;3;4;1;1;1;1;0;0;0;0;555434,476395720620000;5482101,746103610800000;9,765421693000064;49,489020855000035;0
183233;08;2;12;000;2019;10;09;6;3;0;1;0;1;0;0;0;0;0;456708,167515065520000;5428093,130332086200000;8,408065382000075;49,004214994000051;1
183235;08;4;36;064;2019;10;07;5;3;5;3;0;1;1;0;0;0;0;543891,663009888490000;5291947,457678757600000;9,585903027000029;47,779394028000070;0
