FID;OBJECTID;ULAND;UREGBEZ;UKREIS;UGEMEINDE;UJAHR;UMONAT;USTUNDE;UWOCHENTAG;UKATEGORIE;UART;UTYP1;ULICHTVERH;IstStrasse;IstRad;IstPKW;IstFuss;IstKrad;IstGkfz;IstSonstig;LINREFX;LINREFY;XGCSWGS84;YGCSWGS84
37704;37705;08;3;37;065;2016;09;16;5;3;5;3;0;0;1;0;0;1;0;0;449424,060699999970000;5274322,329900000200000;8,326919752000000;47,620329986000002
37706;37707;08;2;35;085;2016;09;15;3;2;6;4;0;0;0;0;1;1;0;0;480376,900100000030000;5400533,222299999600000;8,733007851000000;48,757500600999997
37712;37713;08;1;18;011;2016;09;07;3;3;3;2;0;0;1;1;0;0;0;0;505047,935200000010000;5406942,588100000300000;9,068761365000000;48,815447706000000
37714;37715;08;2;12;000;2016;09;15;6;3;0;2;0;0;1;1;0;0;0;0;457260,815699999980000;5428183,649799999800000;8,415611867999999;49,005067746000002
37737;37738;08;1;17;026;2016;09;06;3;3;0;1;2;0;1;0;0;0;0;0;550599,518200000050000;5392498,825199999800000;9,687450046000000;48,683480932000002
37740;37741;08;1;36;019;2016;09;10;5;3;5;3;0;0;1;1;0;0;0;0;582554,734000000050000;5424123,967000000200000;10,127892054000000;48,964514254000001
37743;37744;08;2;15;009;2016;09;14;6;2;3;2;0;0;1;0;0;0;1;0;469965,560899999980000;5441669,276300000000000;8,588321801999999;49,127123779999998
37760;37761;08;2;25;009;2016;09;06;2;2;7;1;2;1;1;0;0;0;0;0;519002,686400000010000;5467992,668899999900000;9,261717987999999;49,364346466999997
37777;37778;08;4;37;076;2016;09;14;6;2;0;1;0;0;1;0;0;0;0;0;525601,908500000020000;5322403,510800000300000;9,343571371000000;48,054398474999999
37778;37779;08;1;35;019;2016;09;17;4;3;0;1;0;0;1;0;0;0;0;0;585531,381900000040000;5395570,783699999600000;10,162592805999999;48,707301880999999
37784;37785;08;1;15;001;2016;09;18;7;2;0;1;0;0;1;0;0;0;0;0;493475,570799999990000;5391739,184100000200000;8,911367178000001;48,678664095999999
37793;37794;08;1;19;067;2016;09;16;6;2;3;6;0;0;1;1;0;0;0;0;539206,723699999970000;5405875,350800000100000;9,533947627000000;48,804630791000001
37796;37797;08;4;25;002;2016;09;07;4;3;0;1;0;0;1;0;0;0;0;0;554251,407200000020000;5352600,503100000300000;9,731874881000000;48,324262654000002
37798;37799;08;4;26;124;2016;09;19;6;2;6;7;2;0;0;1;1;0;0;0;548533,770200000030000;5330438,174999999800000;9,652208977000001;48,125349780000001
37809;37810;08;1;16;042;2016;09;04;6;3;2;6;2;0;1;1;0;0;0;0;518128,682600000000000;5382731,445899999700000;9,245878683999999;48,597400434000001
37816;37817;08;3;36;091;2016;09;19;4;3;6;4;2;0;0;0;1;0;0;1;394275,940699999980000;5271738,427000000100000;7,593783295000000;47,590435020999998
37817;37818;08;2;15;066;2016;09;11;7;2;5;3;0;0;1;0;0;1;0;0;460264,815200000010000;5449927,560899999900000;8,454545176000000;49,200855996999998
37830;37831;08;1;35;019;2016;09;15;5;2;3;2;0;0;1;0;0;0;1;0;584884,215199999980000;5392304,872200000100000;10,153126927000001;48,678015799000001
37836;37837;08;3;35;043;2016;09;22;4;3;0;7;2;0;1;0;0;0;0;0;515300,505300000020000;5281076,916799999800000;9,203866840000000;47,682899409999997
37846;37847;08;4;36;008;2016;09;16;2;3;5;3;0;0;1;1;0;0;0;0;548040,679499999970000;5310409,012799999700000;9,643336025000000;47,945193592999999
37848;37849;08;3;35;075;2016;09;07;3;3;0;6;0;0;1;1;0;0;0;0;488322,471200000030000;5288517,806200000500000;8,844206731000000;47,749925173999998
37852;37853;08;1;17;018;2016;09;20;7;3;6;4;2;1;0;1;1;0;0;0;539835,933300000030000;5396236,078700000400000;9,541583217000000;48,717879861999997
37860;37861;08;3;17;153;2016;09;06;5;3;5;3;1;0;1;1;0;0;0;0;418518,884499999990000;5386349,794200000400000;7,894265935000000;48,624906377999999
37867;37868;08;1;18;049;2016;09;18;3;3;5;3;0;0;1;1;0;0;0;0;519492,281399999980000;5421092,497700000200000;9,266190829999999;48,942450913999998
37874;37875;08;1;19;084;2016;09;14;2;3;0;1;0;0;1;0;0;0;0;0;546027,095600000000000;5412077,863800000400000;9,627523790000000;48,859956846999999
37885;37886;08;2;16;049;2016;09;11;2;3;5;3;0;0;1;1;0;0;0;0;439061,684899999990000;5402437,847000000100000;8,170631072999999;48,771959703999997
37888;37889;08;4;15;061;2016;09;12;6;2;5;3;0;0;1;1;0;0;0;0;515465,265499999980000;5371281,659400000200000;9,209329895000000;48,494466541000001
37889;37890;08;1;19;055;2016;09;19;4;3;6;1;1;0;1;0;1;0;0;0;544212,716800000050000;5404822,012400000400000;9,602006016000001;48,794819611000001
37896;37897;08;4;36;081;2016;09;11;6;3;0;7;0;0;1;0;0;0;0;0;562772,446299999950000;5282025,508100000200000;9,836485186000001;47,688566645000002
37904;37905;08;1;21;000;2016;09;06;1;2;6;4;1;1;0;1;1;0;0;0;516929,123199999970000;5443910,535299999600000;9,232141594000000;49,147785401000000
37916;37917;08;2;15;047;2016;09;17;6;3;5;3;0;0;1;1;0;0;0;0;457140,118499999980000;5413921,637500000200000;8,415461748000000;48,876769162999999
37919;37920;08;1;11;000;2016;09;16;3;3;5;3;0;0;1;1;0;0;0;0;511527,840399999990000;5406457,733500000100000;9,157014697999999;48,810999572999997
37921;37922;08;2;22;000;2016;09;15;3;3;3;5;0;0;1;1;0;0;0;0;465911,540299999990000;5475380,560399999800000;8,529882285999999;49,430141202000001
37931;37932;08;1;17;019;2016;09;10;7;3;4;2;0;0;1;1;0;0;0;0;550931,576699999980000;5393936,983500000100000;9,692138374000001;48,696390800000003
37934;37935;08;1;11;000;2016;09;13;4;3;5;3;0;0;1;1;0;0;0;0;508144,609699999970000;5407817,290500000100000;9,110960578000000;48,823283549000003
37944;37945;08;1;21;000;2016;09;07;2;3;0;7;0;1;1;0;0;0;0;0;513215,335800000000000;5440605,648900000400000;9,181108042000000;49,118147899000000
37946;37947;08;1;16;049;2016;09;12;7;2;5;3;0;0;1;0;0;1;0;0;526025,917299999970000;5385777,684899999800000;9,353177868000000;48,624526074999999
37951;37952;08;1;27;076;2016;09;07;2;3;3;2;1;0;1;0;0;0;0;1;551945,921800000010000;5439273,034799999600000;9,711688463000000;49,104108750000002
37962;37963;08;3;26;027;2016;09;21;3;2;6;7;2;0;0;1;1;0;0;0;465810,332899999980000;5304176,156700000200000;8,542636727000000;47,890005606000003
37979;37980;08;2;15;106;2016;09;19;5;3;5;3;1;0;1;0;0;1;0;0;465680,373900000010000;5452611,288400000000000;8,528653595000000;49,225323209999999
37982;37983;08;3;36;069;2016;09;12;3;1;8;1;0;0;1;0;0;0;0;0;410795,962100000000000;5273972,709200000400000;7,813005408000000;47,613017419000002
37998;37999;08;1;11;000;2016;09;16;7;3;5;2;0;0;1;1;0;0;0;0;508151,891999999990000;5397430,887799999700000;9,110853873000000;48,729847892999999
38003;38004;08;2;21;000;2016;09;17;5;3;3;2;0;0;1;1;0;0;0;0;477689,609600000030000;5472903,668100000400000;8,692451085000000;49,408408215999998
38007;38008;08;4;15;061;2016;09;10;6;3;5;2;0;0;1;0;0;0;0;1;516260,475299999990000;5372318,106599999600000;9,220133733999999;48,503770691000000
38020;38021;08;3;17;100;2016;09;21;4;2;0;7;2;0;1;0;0;0;0;0;423935,100700000010000;5366491,478500000200000;7,971378783000000;48,446965208000002
38032;38033;08;4;15;061;2016;09;16;5;2;6;4;0;0;1;0;1;0;0;0;514939,916900000010000;5375849,813699999800000;9,202382708000000;48,535575836000000
38034;38035;08;4;36;064;2016;09;05;2;3;2;2;2;1;1;1;0;0;0;0;549814,398099999990000;5291196,649500000300000;9,664873407000000;47,772208276999997
38036;38037;08;3;36;105;2016;09;16;3;3;6;4;0;0;0;0;1;0;0;1;398893,156299999970000;5267542,877000000300000;7,656144244000000;47,553430796000001
38046;38047;08;3;26;068;2016;09;17;5;3;6;4;0;0;0;1;1;0;0;0;447897,938900000010000;5321640,319199999800000;8,300916437000000;48,045918808000003
38052;38053;08;1;16;049;2016;09;19;2;3;5;2;0;0;1;0;0;0;0;1;525275,363999999940000;5385589,022300000300000;9,342981375000001;48,622859640000001
38053;38054;08;4;35;016;2016;09;06;4;3;5;3;1;0;1;1;0;0;0;0;537853,223699999970000;5278814,571200000100000;9,504159021000000;47,661616944000002
38054;38055;08;4;25;079;2016;09;16;5;3;8;1;0;0;1;0;0;0;0;0;555399,594500000010000;5373576,578400000000000;9,750134221000000;48,512858796000003
38063;38064;08;4;37;056;2016;09;16;6;3;2;6;0;0;1;0;0;0;0;0;527050,024399999990000;5299836,403500000000000;9,361585099999999;47,851300619000000
38066;38067;08;2;12;000;2016;09;19;4;2;2;6;2;0;1;0;0;0;0;0;450352,661299999980000;5431805,426199999600000;8,320717438999999;49,037128408000001
38079;38080;08;2;16;024;2016;09;16;7;3;0;6;0;0;1;0;0;0;0;1;445300,709700000010000;5409260,047799999800000;8,254627256999999;48,833906253999999
38082;38083;08;3;17;096;2016;09;16;6;3;5;3;0;0;1;1;0;0;0;0;421918,603500000030000;5369775,310600000400000;7,943501698000000;48,476256108999998
38083;38084;08;1;11;000;2016;09;13;6;3;5;3;0;0;1;0;0;0;0;1;515512,572999999970000;5405510,984500000300000;9,211252547999999;48,802396051000002
38085;38086;08;4;36;081;2016;09;16;6;3;0;1;0;0;1;0;0;0;0;0;561950,730499999950000;5281398,033699999600000;9,825447376000000;47,683000714000002
38088;38089;08;2;22;000;2016;09;15;4;3;6;4;0;0;0;0;1;1;0;0;460903,272999999990000;5483546,917899999800000;8,460009033000000;49,503291998999998
38097;38098;08;3;36;091;2016;09;19;4;2;0;1;2;0;1;0;0;0;0;0;395524,250000000000000;5271902,200000000200000;7,610342762000000;47,592110507000001
38105;38106;08;4;25;033;2016;09;12;5;2;5;3;0;0;1;1;0;0;0;0;553196,843100000060000;5348636,766599999700000;9,717149770000001;48,288694522999997
38111;38112;08;1;28;131;2016;09;11;5;3;5;2;0;0;1;1;0;0;0;0;536333,249399999970000;5514426,407700000300000;9,504687028999999;49,781202139999998
38113;38114;08;2;26;056;2016;09;17;6;2;6;4;0;0;0;0;1;1;0;0;488454,474400000010000;5471019,350800000100000;8,840898718000000;49,391758334000002
38119;38120;08;4;36;082;2016;09;17;6;3;4;6;1;1;1;0;0;0;0;0;546823,655299999980000;5295741,770100000300000;9,625448964000000;47,813324901999998
38120;38121;08;3;35;063;2016;09;17;4;2;5;3;0;0;1;1;0;0;0;0;496896,072999999970000;5287976,765300000100000;8,958593405000000;47,745155380999996
38145;38146;08;3;35;022;2016;09;16;5;2;5;2;0;0;1;1;0;0;0;0;482771,300099999990000;5299386,898600000000000;8,769715735000000;47,847594665000003
38160;38161;08;3;16;043;2016;09;14;5;3;5;3;0;0;1;1;0;0;0;0;411554,874599999980000;5331177,657900000000000;7,811391416000000;48,127706963000001
38165;38166;08;3;16;055;2016;09;12;1;3;8;1;0;1;1;0;0;0;0;0;428934,938800000000000;5333983,049800000200000;8,044454952000001;48,155121582000000
38166;38167;08;3;17;089;2016;09;17;5;3;0;7;0;0;1;0;0;0;0;0;432103,934899999990000;5375493,058100000000000;8,080366793000000;48,528871056000000
38168;38169;08;2;15;017;2016;09;07;5;3;4;6;0;0;1;0;0;1;0;0;454591,688900000010000;5419846,232599999800000;8,380048577000000;48,929880908000001
38170;38171;08;2;26;012;2016;09;09;2;3;3;2;0;0;1;0;0;0;0;1;475994,189499999980000;5477401,632000000200000;8,668807856000001;49,448801957000001
38171;38172;08;3;17;096;2016;09;17;3;3;0;6;0;0;1;0;0;0;0;0;421031,376800000030000;5368462,561700000400000;7,931746937000000;48,464337276000002
38175;38176;08;4;17;022;2016;09;21;7;2;0;7;2;1;1;0;0;0;0;0;485899,783999999990000;5348200,024000000200000;8,809921548000000;48,286844191999997
38178;38179;08;3;17;026;2016;09;11;6;2;2;7;0;0;1;1;0;0;0;0;417652,491099999980000;5343224,462399999600000;7,890985157000000;48,236888768999997
38179;38180;08;2;21;000;2016;09;18;4;3;3;2;0;0;1;1;0;0;0;0;476632,075599999980000;5471543,460199999600000;8,677953231000000;49,396133665000001
38186;38187;08;4;35;035;2016;09;20;6;3;2;6;2;1;1;1;0;0;0;0;540971,574700000000000;5281318,418200000200000;9,545924714000000;47,683954782000001
38187;38188;08;3;35;075;2016;09;12;4;3;0;1;0;0;1;0;0;0;0;0;487643,873000000020000;5289667,731100000400000;8,835120713000000;47,760259017999999
38194;38195;08;2;12;000;2016;09;17;5;3;7;4;0;0;0;0;1;1;0;0;452803,015200000020000;5429323,249699999600000;8,354530128000000;49,014993685000000
38199;38200;08;2;16;063;2016;09;04;7;3;6;6;2;0;0;1;1;0;0;0;429509,765100000020000;5401304,887900000400000;8,040841539000001;48,760760312000002
38221;38222;08;3;17;089;2016;09;15;1;3;5;3;0;0;1;0;0;1;0;0;428177,190999999990000;5376306,111300000000000;8,027047793000000;48,535747393999998
38225;38226;08;1;16;041;2016;09;06;4;3;5;3;2;0;1;1;0;0;0;0;520671,764199999980000;5384225,160500000200000;9,280444393000000;48,610759278000003
38236;38237;08;2;12;000;2016;09;10;2;3;3;2;0;0;1;0;0;0;0;1;455207,310899999980000;5428829,077800000100000;8,387463993000001;49,010727809000002
38242;38243;08;2;26;020;2016;09;19;3;2;4;2;1;0;1;1;0;0;0;0;490907,010000000010000;5463023,352500000000000;8,874877979000001;49,319875592999999
38256;38257;08;4;35;029;2016;09;17;6;3;5;3;0;0;1;1;0;0;0;0;544434,023799999970000;5272268,802799999700000;9,591138284000000;47,602304187999998
38259;38260;08;3;17;057;2016;09;12;7;3;5;2;0;0;1;1;0;0;0;0;412778,742199999980000;5380992,922899999700000;7,817511769000000;48,575950835000000
38268;38269;08;3;11;000;2016;09;12;5;2;1;6;0;0;1;1;0;0;0;0;414955,820000000010000;5319559,463499999600000;7,859399368000000;48,023661613999998
38269;38270;08;1;35;016;2016;09;01;1;2;8;7;2;0;0;1;1;0;0;0;589720,071200000010000;5387617,569199999800000;10,217789535000000;48,635181410000001
38272;38273;08;1;18;051;2016;09;18;1;3;5;3;0;0;1;1;0;0;0;0;509858,632900000030000;5415060,600800000100000;9,134486464000000;48,888418207000001
38277;38278;08;3;35;066;2016;09;13;6;3;4;6;0;0;1;0;0;0;0;0;506471,867399999990000;5281496,404900000400000;9,086238843000000;47,686822528999997
38285;38286;08;3;11;000;2016;09;10;3;3;6;7;0;0;0;0;1;0;0;1;414116,093500000020000;5316794,054200000100000;7,848693322000000;47,998673431999997
38286;38287;08;4;35;036;2016;09;14;5;3;3;6;0;0;1;0;0;0;0;0;518868,377199999990000;5283305,634700000300000;9,251501815999999;47,702858178000000
38292;38293;08;3;27;038;2016;09;16;4;3;6;7;0;0;0;1;1;0;0;0;494425,900100000030000;5313309,412499999600000;8,925314521000001;47,973066760999998
38296;38297;08;3;35;028;2016;09;16;2;3;5;3;0;0;1;0;0;0;0;1;483806,408100000000000;5286978,668200000200000;8,784014307000000;47,735979137999998
38298;38299;08;1;35;019;2016;09;23;6;3;0;2;2;0;1;0;0;0;0;1;584642,412699999990000;5392447,168100000400000;10,149871936000000;48,679328482000003
38299;38300;08;3;17;096;2016;09;20;6;2;5;3;2;0;1;1;0;0;0;0;421994,534300000000000;5369563,008000000400000;7,944568529000000;48,474355891000002
38305;38306;08;3;17;096;2016;09;14;7;2;5;3;0;0;1;0;0;0;0;0;424493,495700000030000;5368395,241700000100000;7,978585197000000;48,464156873999997
38306;38307;08;1;17;026;2016;09;16;5;3;5;3;0;0;1;1;0;0;0;0;546220,778999999980000;5392833,303999999500000;9,628001379000001;48,686829375000002
38314;38315;08;2;26;085;2016;09;15;5;2;0;1;0;0;1;0;0;0;0;0;489037,754000000020000;5448999,788400000000000;8,849540516999999;49,193700354999997
38322;38323;08;1;19;067;2016;09;16;6;3;6;4;0;0;0;1;1;0;0;0;540601,029600000010000;5402793,571100000300000;9,552630923000001;48,776819044000000
38326;38327;08;2;11;000;2016;09;10;3;2;6;6;0;0;1;0;1;0;0;0;441849,127700000010000;5403258,570200000000000;8,208448164000000;48,779608938999999
38330;38331;08;2;12;000;2016;09;13;7;3;0;6;0;0;1;0;0;0;0;0;459697,418200000010000;5427951,597799999600000;8,448949773000001;49,003144317000000
38348;38349;08;4;15;019;2016;09;14;3;3;5;3;0;0;1;1;0;0;0;0;518798,691500000020000;5369895,628200000200000;9,254386644000000;48,481906451000000
38352;38353;08;1;36;088;2016;09;16;3;3;5;3;0;0;1;1;0;0;0;0;580449,191400000010000;5410206,908300000200000;10,096389286999999;48,839620248000003
38360;38361;08;1;19;041;2016;09;17;2;3;5;3;0;0;1;1;0;0;0;0;526343,424699999970000;5410140,026300000000000;9,359043641000000;48,843672933999997
38361;38362;08;1;16;070;2016;09;18;6;3;4;2;0;0;1;1;0;0;0;0;539856,770099999970000;5384587,443300000400000;9,540744237000000;48,613090442999997
38372;38373;08;4;35;016;2016;09;10;2;3;6;4;0;0;0;1;1;0;0;0;536197,231999999960000;5278297,466000000000000;9,482061214000000;47,657059132000001
38378;38379;08;4;25;071;2016;09;16;2;3;0;3;0;0;1;1;0;0;0;0;550662,331800000040000;5370952,921099999900000;9,685676254000001;48,489657121999997
38388;38389;08;1;19;004;2016;09;16;5;2;3;2;0;0;1;1;0;0;0;0;540940,270000000020000;5418417,394000000300000;9,558809849999999;48,917339804000001
38389;38390;08;1;19;020;2016;10;16;7;3;6;7;0;1;0;1;1;0;0;0;519179,106299999980000;5406557,292999999600000;9,261232345000000;48,811706139000002
38392;38393;08;1;19;055;2016;09;11;7;3;5;3;0;0;1;1;0;0;0;0;543847,016900000050000;5405115,037600000400000;9,597058163000000;48,797481402000003
38400;38401;08;3;36;105;2016;09;08;6;2;6;4;0;0;0;1;1;0;0;0;399770,900100000030000;5267278,805999999900000;7,667867671000000;47,551191441999997
38409;38410;08;1;17;026;2016;09;00;4;3;3;6;2;0;1;0;0;0;0;1;549705,487300000040000;5394489,963200000100000;9,675544127000000;48,701463996999998
38411;38412;08;2;15;064;2016;09;10;1;2;3;6;0;0;1;1;0;0;0;0;479414,510699999980000;5451400,548899999800000;8,717337398000000;49,215048060999997
38429;38430;08;3;35;075;2016;09;16;5;3;5;2;0;0;1;1;0;0;0;0;487292,251899999970000;5289887,305100000500000;8,830422306999999;47,762227803999998
38430;38431;08;1;11;000;2016;09;16;5;3;0;1;0;0;1;0;0;0;0;0;508534,979700000030000;5397674,244599999900000;9,116068336000000;48,732032007000001
38431;38432;08;4;35;036;2016;09;13;6;3;0;7;0;0;1;0;1;0;0;0;519245,160299999990000;5282958,546400000300000;9,256508691000001;47,699724111000002
38443;38444;08;2;12;000;2016;09;06;2;3;2;6;2;0;1;1;0;0;0;0;456379,930600000020000;5426635,919300000200000;8,403734093000001;48,991084076999996
38444;38445;08;1;18;050;2016;09;11;6;3;0;6;0;0;1;0;0;0;1;0;504255,616800000020000;5420568,076600000300000;9,058110463000000;48,938025879000001
38447;38448;08;4;35;057;2016;09;16;3;3;5;3;0;0;1;1;0;0;0;0;544324,630699999980000;5279785,329800000400000;9,590444428000000;47,669939995999997
38451;38452;08;3;27;050;2016;09;18;5;3;4;2;0;0;1;1;0;0;0;0;482226,508199999980000;5311263,164599999800000;8,761944562000000;47,954433748000000
38455;38456;08;4;37;088;2016;09;21;2;3;0;1;2;0;1;0;0;0;0;0;523140,976000000020000;5304502,120000000100000;9,309582559000001;47,893431941000003
38457;38458;08;2;16;028;2016;09;11;6;2;4;6;0;0;1;0;0;0;0;0;424541,311300000000000;5399757,563000000100000;7,973530489000000;48,746260368999998
38461;38462;08;1;18;011;2016;09;16;4;3;2;4;0;0;0;1;1;0;0;0;498722,910900000020000;5411079,784199999600000;8,982591003000000;48,852684605000000
38471;38472;08;3;15;041;2016;09;11;5;3;3;6;0;0;1;1;0;0;0;0;420745,930999999980000;5322333,332000000400000;7,936527744000000;48,049358853000001
38472;38473;08;3;17;001;2016;09;16;5;2;5;3;0;0;1;1;0;0;0;0;432468,114899999990000;5385435,139999999700000;8,083684127000000;48,618340726000000
38475;38476;08;2;22;000;2016;09;17;4;2;0;1;0;0;1;0;0;0;0;0;463084,201300000020000;5482445,785600000100000;8,490232882999999;49,493524557000001
38488;38489;08;2;22;000;2016;09;19;5;3;5;3;0;0;1;1;0;0;0;0;463085,772500000020000;5478809,476200000400000;8,490593932000000;49,460817818999999
38489;38490;08;1;16;077;2016;09;14;6;3;5;3;0;0;1;0;0;1;0;0;516957,505599999970000;5388115,630699999600000;9,230214357000000;48,645870119999998
38511;38512;08;1;16;070;2016;10;13;7;3;5;3;0;0;1;1;0;0;0;0;540299,650499999990000;5383643,115399999500000;9,546660891000000;48,604567070999998
38533;38534;08;1;16;049;2016;09;15;5;3;6;4;0;0;0;1;1;0;0;0;525443,054699999980000;5385058,205900000400000;9,345224293999999;48,618077591000002
38536;38537;08;1;15;048;2016;09;06;5;2;2;6;2;0;1;1;0;0;0;0;511164,747800000010000;5386915,892099999800000;9,151540157000000;48,635207422999997
38545;38546;08;1;18;049;2016;09;16;3;3;5;3;0;0;1;1;0;0;0;0;518628,979400000010000;5421040,858300000400000;9,254399154000000;48,942012988999998
38546;38547;08;4;35;035;2016;09;12;2;3;0;7;0;0;1;0;0;0;0;0;543294,938100000030000;5282019,531000000400000;9,576950296000000;47,690111391000002
38547;38548;08;3;17;065;2016;09;16;5;2;3;2;0;0;1;0;0;1;0;0;413632,318199999980000;5355261,527900000100000;7,834393046000000;48,344625708999999
38558;38559;08;4;36;008;2016;09;12;4;3;5;3;0;0;1;1;0;0;0;0;547857,765600000040000;5308623,866499999500000;9,640688240999999;47,929146821000003
38569;38570;08;2;22;000;2016;09;13;3;2;6;4;0;0;0;1;1;0;0;0;468372,269900000010000;5479442,129400000000000;8,563493162000000;49,466806581999997
38574;38575;08;2;26;028;2016;09;15;4;3;6;4;0;0;0;1;1;0;0;0;471229,112599999990000;5483561,745299999600000;8,602620749000000;49,504003116000000
38575;38576;08;1;16;011;2016;09;14;1;3;5;2;0;0;1;1;0;0;0;0;529228,659600000010000;5379461,373300000100000;9,396194253999999;48,567562844999998
38576;38577;08;1;27;079;2016;09;22;7;2;6;4;2;0;0;1;1;0;0;0;562761,742199999980000;5421771,528500000000000;9,857147249000001;48,945681708000002
38588;38589;08;1;11;000;2016;09;17;2;3;0;1;0;0;1;0;0;0;0;0;506635,931999999970000;5403459,026999999800000;9,090336234000001;48,784094940000003
38591;38592;08;4;35;016;2016;09;07;5;3;4;6;0;0;1;0;0;0;0;0;533345,164100000050000;5278480,614000000100000;9,444093640000000;47,658860294000000
38595;38596;08;2;26;098;2016;09;07;5;3;0;1;0;0;1;0;0;0;0;0;479425,871199999990000;5460874,436599999700000;8,717006582000000;49,300267042000002
38601;38602;08;3;35;066;2016;09;11;2;3;0;1;0;0;1;0;0;0;0;0;504733,781000000020000;5282605,368800000300000;9,063090568000000;47,696815686000001
