OBJECTID_1;ULAND;UREGBEZ;UKREIS;UGEMEINDE;UJAHR;UMONAT;USTUNDE;UWOCHENTAG;UKATEGORIE;UART;UTYP1;ULICHTVERH;IstRad;IstPKW;IstFuss;IstKrad;IstGkfz;IstSonstig;STRZUSTAND;LINREFX;LINREFY;XGCSWGS84;YGCSWGS84
157303;08;3;26;012;2018;08;12;5;3;6;2;0;0;0;1;0;0;1;0;462670,644499999990000;5310736,763100000100000;8,500069608000047;47,948856231000036
157304;08;1;16;049;2018;08;11;1;3;0;7;0;1;0;0;0;0;0;0;524089,589800000020000;5385600,991200000000000;9,326891643000067;48,623014105000038
157305;08;3;17;096;2018;08;14;5;3;5;3;0;1;1;0;0;0;0;0;421813,177000000030000;5369717,695000000300000;7,942086229000040;48,475724760000048
157306;08;3;17;065;2018;08;16;5;3;0;7;0;1;0;0;0;0;0;0;415552,348000000000000;5354442,788999999900000;7,860464303000072;48,337520886000050
157307;08;3;16;017;2018;08;19;5;3;1;7;0;1;1;0;0;0;0;0;408983,971200000030000;5341539,653599999800000;7,774630186000024;48,220549163000044
157309;08;3;15;030;2018;08;12;5;2;5;3;0;1;1;0;0;0;0;0;406842,425700000020000;5327459,812599999800000;7,748888492000049;48,093593116000079
157310;08;3;11;000;2018;08;21;5;3;5;2;1;1;1;0;0;0;0;0;414430,033999999990000;5316736,958999999800000;7,852912326000023;47,998201937000033
157312;08;1;11;000;2018;08;18;1;3;1;5;0;1;1;0;0;0;0;0;514166,989899999990000;5403365,623499999800000;9,192854326000031;48,783128744000066
157314;08;2;12;000;2018;08;18;3;3;0;7;0;1;0;0;0;0;0;0;455165,902799999980000;5428120,889700000200000;8,386975982000024;49,004354587000080
157315;08;3;11;000;2018;08;09;5;3;1;6;0;1;1;0;0;0;0;0;413965,402400000020000;5316568,406600000300000;7,846718916000043;47,996623388000046
157316;08;4;36;064;2018;08;15;7;2;0;1;0;1;0;0;0;0;0;0;542867,745800000030000;5291973,393299999600000;9,572238188000029;47,779696326000078
157317;08;2;12;000;2018;08;17;5;2;5;3;0;1;1;0;0;0;0;0;454837,591499999980000;5428829,630500000000000;8,382408358000021;49,010705832000042
157320;08;2;12;000;2018;08;06;5;3;5;3;1;1;0;0;0;0;0;0;455716,226100000030000;5428288,076500000400000;8,394481967000047;49,005898181000077
157322;08;2;12;000;2018;08;16;5;3;1;5;0;1;1;0;0;0;0;0;456193,599300000000000;5428837,724800000000000;8,400949684000068;49,010876397000061
157324;08;1;21;000;2018;08;10;4;3;5;2;0;1;1;0;0;0;0;0;515536,732399999980000;5442295,190499999600000;9,212986223000030;49,133291641000028
157325;08;2;26;032;2018;08;11;5;3;0;1;0;1;0;0;0;0;0;0;466835,911299999980000;5462740,189500000300000;8,543683665000060;49,316495399000075
157326;08;1;19;067;2018;08;11;3;2;5;2;0;1;1;0;0;0;0;0;538859,829200000040000;5405393,726200000400000;9,529177978000064;48,800320102000057
157328;08;4;36;011;2018;08;18;7;3;4;6;0;1;1;0;0;0;0;0;549192,358200000020000;5297216,135900000100000;9,657254321000039;47,826412852000033
157331;08;4;15;061;2018;08;14;4;3;5;3;0;1;1;0;0;0;0;0;516522,685999999990000;5372844,292600000300000;9,223704338000061;48,508497587000079
157332;08;4;35;016;2018;08;11;7;3;6;6;0;1;0;1;0;0;0;0;536162,431100000050000;5277657,721199999600000;9,481544843000052;47,651305029000071
157338;08;4;35;016;2018;08;15;7;3;8;1;0;1;0;0;0;0;0;0;535234,604300000010000;5283068,789900000200000;9,469626835000042;47,700041745000078
157339;08;2;12;000;2018;08;21;5;3;6;4;1;1;0;1;0;0;0;0;454771,085399999980000;5428561,039699999600000;8,381528875000072;49,008284966000076
157340;08;2;12;000;2018;08;15;5;3;5;3;0;1;1;0;0;0;0;0;454924,260000000010000;5428822,903800000400000;8,383594217000052;49,010651662000043
157342;08;3;17;113;2018;08;16;5;3;5;3;0;1;1;0;0;0;0;0;409551,677299999980000;5344356,550300000200000;7,781670115000054;48,245967739000037
157343;08;4;26;097;2018;08;10;7;3;5;3;0;1;1;0;0;0;0;0;537024,605600000010000;5333723,650899999800000;9,497838644000069;48,155681581000067
157344;08;3;17;057;2018;08;18;5;3;5;3;0;1;1;0;0;0;0;0;412011,898099999990000;5380910,604299999800000;7,807135162000066;48,575103212000045
157346;08;3;26;074;2018;08;19;4;3;8;1;0;1;0;0;0;0;0;0;452376,990300000000000;5322935,143000000200000;8,360866275000035;48,057917689000078
157347;08;4;26;134;2018;08;17;7;2;6;4;0;0;1;1;0;0;0;0;555124,022899999980000;5333396,565399999700000;9,741146207000043;48,151427435000073
157349;08;3;17;001;2018;08;07;3;3;6;7;0;0;1;1;0;0;0;0;432720,348100000000000;5385304,434700000100000;8,087127335000048;48,617192199000044
157352;08;1;25;065;2018;08;22;5;3;1;7;2;0;1;1;0;0;0;0;516562,949800000000000;5448455,782800000200000;9,227307552000070;49,188681170000052
157354;08;1;21;000;2018;08;13;5;3;5;3;0;1;1;0;0;0;0;0;514352,479500000020000;5444277,711699999900000;9,196822537000060;49,151153900000054
157356;08;2;31;000;2018;08;21;4;3;0;1;2;1;0;0;0;0;0;0;477864,582999999980000;5415392,740000000200000;8,698023648000060;48,891089105000049
157357;08;4;25;108;2018;08;18;7;2;0;1;0;1;0;0;0;0;0;0;556500,065300000020000;5358982,051099999800000;9,763064238000027;48,381472993000045
157358;08;1;19;020;2018;08;15;5;2;5;3;0;1;1;0;0;0;0;0;519871,844600000010000;5407552,661700000100000;9,270716009000068;48,820638513000063
157360;08;1;15;028;2018;08;09;5;2;5;2;0;1;1;0;0;0;0;0;498891,936999999980000;5404307,120000000100000;8,984913426000048;48,791758754000057
157363;08;2;26;096;2018;08;01;3;3;1;5;2;1;1;0;0;0;0;0;475751,076599999970000;5486363,981800000200000;8,664904050000075;49,529405927000028
157364;08;1;17;030;2018;08;08;5;3;5;3;0;1;0;0;0;1;0;0;548131,131999999980000;5389650,333999999800000;9,653585149000037;48,658052423000072
157365;08;1;16;081;2018;08;06;5;3;5;3;0;1;1;0;0;0;0;0;517860,462799999980000;5385887,272099999700000;9,242376705000027;48,625798415000077
157366;08;4;15;061;2018;08;11;7;3;6;7;0;0;0;1;0;0;1;0;515692,772999999990000;5371207,607200000400000;9,212406515000055;48,493794700000080
157367;08;1;16;020;2018;08;11;5;3;5;3;0;1;1;0;0;0;0;0;526880,094999999970000;5381644,877999999600000;9,364501369000038;48,587311001000046
157369;08;1;16;077;2018;08;20;5;3;0;7;1;1;0;0;0;0;0;0;514416,539800000030000;5388426,595300000200000;9,195729370000038;48,648731373000032
157370;08;1;25;102;2018;08;14;3;3;0;7;0;1;0;0;0;0;0;0;520811,237800000000000;5444067,111899999900000;9,285382779000031;49,149074559000042
157373;08;4;26;021;2018;08;17;4;2;6;4;0;0;1;1;0;0;0;0;558830,866099999980000;5327147,157200000200000;9,790117484000064;48,094874759000049
157375;08;3;27;046;2018;08;18;4;3;0;1;0;1;0;0;0;0;0;0;481695,318800000010000;5323809,529099999900000;8,754294333000075;48,067299522000042
157380;08;3;15;064;2018;08;16;4;3;0;2;0;1;0;0;0;0;1;0;422148,087000000000000;5313281,666000000200000;7,956982608000033;47,968105574000049
157381;08;3;11;000;2018;08;18;4;2;0;3;0;1;1;0;0;0;0;0;409803,311800000020000;5317052,269799999900000;7,790837564000071;48,000402203000078
157382;08;3;11;000;2018;08;10;4;2;1;1;0;1;1;0;0;0;0;0;414848,512999999980000;5312890,122899999800000;7,859283677000065;47,963653866000072
157383;08;3;36;050;2018;08;14;4;3;5;3;0;1;1;0;0;0;0;0;399415,596399999980000;5273710,781299999900000;7,661672754000051;47,608994652000035
157384;08;2;26;081;2018;08;11;4;3;0;1;0;1;0;0;0;0;0;0;494570,235600000010000;5470927,139600000300000;8,925177136000059;49,391014149000057
157386;08;2;22;000;2018;08;16;4;3;0;7;0;1;0;0;0;0;1;1;463745,768199999990000;5485438,559500000400000;8,499093274000074;49,520482893000064
157387;08;2;21;000;2018;08;10;4;3;5;2;0;1;1;0;0;0;0;0;477687,136999999990000;5472891,958999999800000;8,692417659000057;49,408302803000026
157388;08;2;21;000;2018;08;14;4;2;5;3;0;1;1;0;0;0;0;0;477541,337999999990000;5473451,616100000200000;8,690376194000066;49,413331467000035
157389;08;2;26;095;2018;08;13;4;3;4;6;0;1;1;0;0;0;0;0;473130,069100000020000;5461744,260800000300000;8,630352112000026;49,307846565000034
157392;08;2;12;000;2018;08;20;4;3;0;7;1;1;0;0;0;0;0;0;456415,175700000020000;5428755,140599999600000;8,403988426000069;49,010149233000050
157393;08;2;12;000;2018;08;15;4;3;5;3;0;1;0;0;0;0;0;0;454610,288400000020000;5428822,116600000300000;8,379301041000076;49,010621565000065
157394;08;2;12;000;2018;08;12;4;3;5;3;0;1;0;0;0;0;0;0;455218,689499999980000;5429522,923600000300000;8,387543025000070;49,016969834000065
157398;08;1;36;033;2018;08;11;4;2;0;1;0;1;0;0;0;0;0;0;580355,038999999990000;5415751,083999999800000;10,096195072000057;48,889497768000069
157399;08;1;36;088;2018;08;12;4;3;6;7;0;0;0;1;0;0;1;0;580231,952300000000000;5409883,760599999700000;10,093365977000076;48,836741898000071
157400;08;1;36;088;2018;08;05;4;3;4;6;2;1;0;0;0;0;1;0;579824,303500000040000;5410004,334699999500000;10,087835251000058;48,837878918000058
157401;08;1;35;019;2018;08;17;4;2;5;3;0;1;1;0;0;0;0;0;585711,557500000000000;5391051,037999999700000;10,164103861000058;48,666625437000050
157404;08;1;15;045;2018;08;12;4;2;5;2;0;1;0;0;0;0;1;0;499886,453500000000000;5395805,319799999700000;8,998456379000061;48,715277511000068
157405;08;1;17;026;2018;08;14;4;3;0;1;0;1;0;0;0;0;0;0;547911,395999999950000;5395891,449000000000000;9,651325106000058;48,714211435000038
157406;08;1;16;035;2018;08;15;4;2;5;3;0;1;1;0;0;0;0;0;527591,527600000030000;5392415,923399999700000;9,374865574000069;48,684176337000054
157408;08;1;11;000;2018;08;07;4;2;3;6;0;1;0;0;0;0;0;0;517191,637999999980000;5410082,973000000200000;9,234309763000056;48,843480659000079
157410;08;1;11;000;2018;08;16;4;3;3;7;0;1;1;0;0;0;0;0;514538,784400000000000;5404057,253100000300000;9,197939977000033;48,789341994000040
157411;08;3;36;081;2018;08;11;3;3;6;7;0;0;1;1;0;0;0;0;410923,286399999980000;5277931,494699999700000;7,813893655000072;47,648647535000066
157412;08;4;36;064;2018;08;07;3;3;5;3;0;1;0;0;0;0;0;0;544972,621500000010000;5291556,850100000400000;9,600291312000024;47,775805155000057
157413;08;2;26;084;2018;08;20;1;2;6;4;2;0;1;1;0;0;0;0;469244,864999999990000;5469749,500000000000000;8,576287216000026;49,379669038000031
157415;08;2;22;000;2018;08;14;1;3;2;3;0;1;1;0;0;0;0;0;462921,394700000000000;5486131,986300000000000;8,487638619000052;49,526670008000053
157417;08;2;15;106;2018;08;11;1;3;0;7;0;1;0;0;0;0;1;0;465823,022100000000000;5452655,462000000300000;8,530608895000057;49,225728527000058
157420;08;3;17;153;2018;08;13;1;3;0;1;0;1;0;0;0;0;0;0;416214,121999999970000;5388852,508000000400000;7,862489623000045;48,647112329000038
157421;08;4;17;002;2018;08;16;3;3;5;3;0;1;1;0;0;0;0;0;490197,916600000000000;5344041,629400000000000;8,867958887000043;48,249513358000058
157423;08;1;19;067;2018;08;11;1;2;0;1;0;1;0;0;0;0;0;0;538350,435500000020000;5405943,948599999800000;9,522292949000075;48,805301292000081
157424;08;4;15;061;2018;08;18;3;3;5;2;0;1;1;0;0;0;0;0;514306,612000000020000;5371719,855000000400000;9,193662067000048;48,498436156000025
157428;08;3;36;050;2018;08;10;3;3;1;7;0;1;1;0;0;0;0;0;399584,244599999980000;5274220,733300000400000;7,663799215000040;47,613608003000081
157435;08;3;26;074;2018;08;08;3;3;5;3;0;1;1;0;0;0;0;0;458858,608699999980000;5324670,114500000100000;8,447682584000063;48,073977577000051
157437;08;4;35;059;2018;08;15;7;3;0;1;0;1;0;0;0;0;0;1;510963,579099999970000;5290627,037600000400000;9,146321496000041;47,768915595000067
157438;08;3;15;015;2018;08;22;3;2;6;4;2;0;1;1;0;0;0;0;394667,806500000010000;5320241,423800000000000;7,587209163000068;48,026772220000055
157439;08;4;16;041;2018;08;20;7;3;0;7;1;1;0;0;0;0;0;0;504443,271300000020000;5373876,394600000200000;9,060169658000064;48,517984407000029
157442;08;3;35;055;2018;08;00;7;2;0;7;2;1;0;0;0;0;0;0;495318,187500000000000;5285392,715800000400000;8,937572112000055;47,721895609000057
157443;08;4;35;045;2018;08;01;7;2;0;1;2;1;0;0;0;0;0;0;536062,136000000060000;5288114,745000000100000;9,481074064000040;47,745396081000081
157444;08;3;11;000;2018;08;21;3;3;3;6;2;1;1;0;0;0;0;0;415040,428399999980000;5318407,768699999900000;7,860762181000041;48,013312944000063
157448;08;2;12;000;2018;08;07;3;3;1;5;0;1;1;0;0;0;0;0;455965,991700000010000;5427912,565800000000000;8,397937682000077;49,002538291000064
157455;08;2;22;000;2018;08;09;3;2;3;6;0;1;0;0;0;0;0;0;463764,968400000010000;5479881,064700000000000;8,499868166000056;49,470497168000065
157459;08;2;22;000;2018;08;08;3;3;0;3;1;1;1;0;0;0;0;0;464145,989899999990000;5485253,797700000000000;8,504639507000036;49,518844866000052
157460;08;2;21;000;2018;08;00;7;3;0;7;2;1;0;0;0;0;0;0;478206,424999999990000;5472912,253600000400000;8,699574814000073;49,408504170000072
157464;08;1;25;034;2018;08;23;3;3;1;5;2;1;1;0;0;0;0;0;498363,025599999990000;5444788,151899999900000;8,977549230000022;49,155911062000030
157465;08;2;15;102;2018;08;18;7;3;6;4;0;0;0;1;1;0;0;0;456072,643199999990000;5436362,564899999600000;8,398479851000047;49,078554117000067
157466;08;1;18;073;2018;08;10;3;2;0;3;0;1;1;0;0;0;0;0;498054,469600000010000;5422445,184799999900000;8,973424804000047;48,954923358000030
157467;08;2;15;108;2018;08;10;7;3;5;3;0;1;1;0;0;0;0;1;449386,900000000020000;5424472,369599999900000;8,308418761000041;48,971089376000066
157469;08;1;35;016;2018;08;07;3;3;5;3;0;1;1;0;0;0;0;0;592234,505200000010000;5386298,728199999800000;10,251616671000022;48,622953829000039
157471;08;1;18;003;2018;08;02;7;2;1;5;2;1;1;0;0;0;0;0;510805,000899999980000;5416496,558699999900000;9,147434274000034;48,901319950000072
157474;08;1;18;051;2018;08;10;3;3;5;3;0;1;1;0;0;0;0;0;509393,899900000020000;5415168,679999999700000;9,128149314000041;48,889397682000038
157477;08;1;15;045;2018;08;09;3;3;5;7;0;1;1;0;0;0;0;0;499821,191999999980000;5395636,576700000100000;8,997569247000058;48,713759472000049
157479;08;1;15;045;2018;08;07;3;3;5;3;0;1;0;0;0;0;1;0;500645,841000000010000;5393557,661999999500000;9,008776444000034;48,695057080000026
157483;08;1;11;000;2018;08;17;3;3;5;3;0;1;1;0;0;0;0;0;506848,784999999970000;5398413,847000000100000;9,093149874000062;48,738706300000047
157484;08;3;35;002;2018;08;10;6;3;0;1;0;1;0;0;0;0;0;0;506029,598899999980000;5284248,525399999700000;9,080383593000022;47,711589430000060
157492;08;4;16;022;2018;08;22;2;3;0;7;2;1;0;0;0;0;0;0;510540,544100000000000;5375623,741499999500000;9,142781376000073;48,533631356000058
157495;08;4;15;061;2018;08;14;2;3;5;3;0;1;1;0;0;0;0;0;515938,449399999980000;5371273,348500000300000;9,215734306000059;48,494379947000027
157497;08;3;11;000;2018;08;16;6;3;5;3;0;1;0;0;0;0;0;0;411568,149800000010000;5315131,936700000400000;7,814887038000052;47,983374861000073
157498;08;3;37;116;2018;08;21;2;3;0;1;1;1;0;0;0;0;0;0;418273,200599999980000;5273153,732099999700000;7,912634787000059;47,606636040000069
157499;08;3;36;036;2018;08;17;2;3;6;4;0;0;1;1;0;0;0;0;412574,857800000000000;5280842,618700000500000;7,835298109000064;47,675060822000034
157501;08;3;35;063;2018;08;11;2;3;0;7;0;1;0;0;0;0;0;0;498322,463600000020000;5287494,370199999800000;8,977623410000035;47,740820275000033
157502;08;3;11;000;2018;08;17;6;3;0;3;0;1;1;0;0;0;0;1;415102,369699999980000;5315677,859600000100000;7,862132810000048;47,988764531000072
157503;08;3;35;043;2018;08;15;2;3;1;2;0;1;1;0;0;0;0;0;511053,594999999970000;5280939,377000000300000;9,147276947000023;47,681748458000072
157505;08;3;35;043;2018;08;13;2;3;0;7;0;1;0;0;0;0;0;0;511869,717100000010000;5280412,361300000000000;9,158136502000048;47,676992079000058
157506;08;2;36;040;2018;08;17;6;3;6;4;0;0;1;1;0;0;0;0;489277,316799999970000;5422251,969499999700000;8,853537608000067;48,953095336000047
157508;08;3;26;074;2018;08;18;2;3;2;6;0;1;1;0;0;0;0;0;463957,339900000020000;5323220,621000000300000;8,516251851000050;48,061245452000037
157513;08;2;22;000;2018;08;16;6;3;5;3;0;1;1;0;0;0;0;0;464344,415400000000000;5484337,038599999600000;8,507463666000035;49,510610800000052
157514;08;3;16;020;2018;08;10;2;2;6;4;0;0;1;1;0;0;0;0;408821,822900000030000;5338909,799599999600000;7,773012934000064;48,196870887000046
157515;08;2;26;098;2018;08;14;6;2;6;2;0;0;1;1;0;0;0;0;478350,754299999970000;5459793,760800000300000;8,702277301000038;49,290509169000075
157519;08;2;15;103;2018;08;17;6;3;0;1;0;1;0;0;0;0;0;0;466752,850299999990000;5442570,151300000000000;8,544212700000060;49,135061853000082
157525;08;1;15;028;2018;08;16;6;3;0;7;0;1;0;0;0;0;0;0;500935,725099999980000;5405960,948900000200000;9,012743916000034;48,806636769000079
157528;08;2;26;041;2018;08;15;2;3;5;3;0;1;1;0;0;0;0;0;476157,183399999980000;5466143,870799999700000;8,671732157000065;49,347546557000044
157529;08;1;19;067;2018;08;07;6;3;0;3;0;1;0;0;0;0;0;0;538336,596400000040000;5405932,134300000000000;9,522103380000033;48,805195870000034
157530;08;2;22;000;2018;08;17;2;3;3;2;0;1;1;0;0;0;0;0;462852,265000000010000;5480389,112999999900000;8,487223456000038;49,475011663000032
157531;08;1;18;019;2018;08;08;6;3;5;3;0;1;1;0;0;0;0;0;503724,673000000010000;5403875,820399999600000;9,050708498000063;48,787868640000056
157533;08;2;21;000;2018;08;08;2;3;5;3;0;1;1;0;0;0;0;0;477355,432900000010000;5474688,723000000200000;8,687742681000032;49,424452139000039
157537;08;1;11;000;2018;08;08;6;3;6;4;0;0;1;1;0;0;0;0;514847,143500000010000;5409424,157800000200000;9,202332327000022;48,837614594000058
157540;08;2;12;000;2018;08;12;2;3;5;2;0;1;1;0;0;0;0;0;459117,328900000020000;5430679,786500000400000;8,440743857000030;49,027646670000081
157543;08;2;15;017;2018;08;09;2;2;3;2;0;1;1;0;0;0;0;0;456272,528100000000000;5420961,307000000000000;8,402875818000041;48,940032316000043
157544;08;3;17;141;2018;08;16;2;3;2;6;0;1;1;0;0;0;0;0;415743,987199999970000;5375725,700500000300000;7,858770201000027;48,528980425000043
157546;08;4;21;000;2018;08;17;2;2;5;3;0;1;1;0;0;0;0;0;572513,783000000050000;5361476,207999999600000;9,979739647000031;48,402271015000053
157547;08;4;36;064;2018;08;19;5;3;0;1;0;1;0;0;0;0;0;1;545358,836800000050000;5293129,578800000300000;9,605610520000028;47,789927960000057
157548;08;1;28;014;2018;08;20;2;2;5;3;0;1;1;0;0;0;0;0;548288,728499999970000;5482446,533300000200000;9,666805148000037;49,492732689000036
157551;08;1;18;051;2018;08;06;2;3;6;6;0;1;0;1;0;0;0;0;510263,098000000000000;5415152,402999999900000;9,140006260000064;48,889237472000048
157552;08;4;35;016;2018;08;17;5;3;0;3;0;1;1;0;0;0;0;1;537767,698899999960000;5278396,762699999800000;9,502983872000073;47,657862763000026
157553;08;1;16;016;2018;08;19;2;3;0;1;0;1;0;0;0;0;0;0;532972,866999999970000;5384347,947200000300000;9,447333285000070;48,611336585000060
157556;08;1;11;000;2018;08;14;2;3;5;3;0;1;1;0;0;0;0;0;517152,694200000030000;5402807,916000000200000;9,233474935000061;48,778036500000042
157557;08;1;11;000;2018;08;08;2;2;6;2;0;0;1;1;0;0;0;0;513638,243699999990000;5408631,394000000300000;9,185831527000062;48,830510761000028
157561;08;4;35;036;2018;08;15;1;2;1;5;0;1;1;0;0;0;0;0;520892,036599999990000;5281905,205600000000000;9,278408335000052;47,690195447000065
157563;08;4;35;024;2018;08;06;1;3;6;7;0;0;0;1;1;0;0;0;526737,842500000030000;5278739,906100000300000;9,356114623000053;47,661500139000054
157566;08;3;11;000;2018;08;16;5;3;5;2;0;1;1;0;0;0;0;0;413146,915400000000000;5315621,308600000100000;7,835941198000057;47,987993254000060
157568;08;3;11;000;2018;08;11;5;3;5;3;0;1;1;0;0;0;0;0;414925,972499999970000;5317194,767300000400000;7,859468363000076;48,002386295000065
157570;08;4;15;061;2018;08;21;1;3;0;7;1;1;0;0;0;0;0;0;515054,645000000020000;5373873,938000000100000;9,203865497000038;48,517797519000055
157575;08;2;12;000;2018;08;00;1;3;4;6;2;1;1;0;0;0;0;0;456750,617299999980000;5428667,768500000200000;8,408584558000030;49,009386912000082
157576;08;2;15;009;2018;08;19;5;2;4;2;0;1;1;0;0;0;0;0;469754,693800000010000;5440264,261800000400000;8,585536883000032;49,114475064000032
157577;08;2;26;032;2018;08;19;1;3;2;3;0;1;1;0;0;0;0;0;466809,456000000010000;5462225,923999999600000;8,543362433000027;49,311868226000058
157579;08;2;12;000;2018;08;15;5;2;3;6;0;1;1;0;0;0;1;0;456093,294600000020000;5428020,747600000400000;8,399666455000045;49,003520468000033
157580;08;2;12;000;2018;08;09;1;2;0;7;0;1;0;0;0;0;0;0;455451,476100000030000;5427858,628899999900000;8,390909212000054;49,002016202000050
157581;08;2;26;103;2018;08;18;5;3;5;2;0;1;1;0;0;0;0;0;473572,792399999980000;5456245,273600000000000;8,636805955000057;49,258402539000031
157582;08;2;12;000;2018;08;20;1;3;1;5;0;1;1;0;0;0;0;0;461044,142700000030000;5427534,490799999800000;8,467402466000067;48,999478813000053
157583;08;1;15;045;2018;08;18;1;2;6;4;0;0;1;1;0;0;0;0;498352,956499999970000;5396887,617900000000000;8,977604754000026;48,725011758000051
157584;08;2;26;096;2018;08;20;5;2;0;1;2;1;0;0;0;0;0;1;475492,257700000020000;5488597,207100000200000;8,661188648000064;49,549482516000069
157586;08;2;26;096;2018;08;10;5;2;5;2;0;1;0;0;0;0;1;0;474805,456999999990000;5486082,799999999800000;8,651854740000033;49,526838222000038
157588;08;2;22;000;2018;08;21;5;3;4;2;2;1;1;0;0;0;0;1;462433,633800000010000;5485630,678000000300000;8,480946643000038;49,522130986000036
157589;08;2;22;000;2018;08;13;5;3;5;3;0;1;1;0;0;0;0;0;462955,992000000030000;5486394,872600000400000;8,488091984000050;49,529036636000058
