OBJECTID;UIDENTSTLAE;ULAND;UREGBEZ;UKREIS;UGEMEINDE;UJAHR;UMONAT;USTUNDE;UWOCHENTAG;UKATEGORIE;UART;UTYP1;ULICHTVERH;IstStrassenzustand;IstRad;IstPKW;IstFuss;IstKrad;IstGkfz;IstSonstige;LINREFX;LINREFY;XGCSWGS84;YGCSWGS84
196810;08220304111500337170;08;1;11;000;2022;03;20;6;3;3;6;2;0;1;0;0;0;0;0;513912,090000000025611;5404031,541999519802630;9,189406953000059;48,789125036000002
196813;08220318212000372510;08;2;12;000;2022;03;13;6;3;0;2;0;0;1;0;0;0;1;0;459415,316952387976926;5427225,873378619551659;8,445165358000050;48,996597800000103
196816;08220310119300341630;08;1;19;067;2022;03;17;5;3;6;4;0;0;0;1;1;0;0;0;539271,268861760036089;5405031,141792030073702;9,534745877000031;48,797032602999998
196817;08220321115100381620;08;1;15;003;2022;03;15;2;3;5;3;0;0;1;1;0;0;0;0;501284,462999999988824;5391294,905999519862235;9,017447755000029;48,674700089000098
196820;08220222335300784440;08;3;35;075;2022;02;19;3;3;3;3;0;0;1;1;0;0;0;0;489509,512773307971656;5288906,795398440212011;8,860033958000029;47,753445528000000
196821;08220225121400309040;08;1;25;038;2022;02;15;6;2;6;7;0;0;0;0;1;0;0;1;500313,278593931987416;5434888,215713050216436;9,004288869000050;49,066858862000103
196822;08220323215102371510;08;2;15;109;2022;03;08;4;3;5;3;0;0;1;1;0;0;0;0;461473,856000001018401;5434529,343999530188739;8,472612524000059;49,062425793999999
196823;08220305215302345230;08;2;15;007;2022;03;01;7;3;6;4;2;0;0;1;1;0;0;0;479842,638168045028578;5432466,750754450447857;8,724162482000050;49,044746945000000
196824;08220318415300359850;08;4;15;092;2022;03;15;6;3;8;1;0;0;1;0;0;0;0;0;518029,374714049976319;5363102,802889339625835;9,243683654000050;48,420818043000097
196825;08220309116400337770;08;1;16;016;2022;03;14;4;3;5;3;0;0;1;1;0;0;0;0;533204,095950062037446;5385351,504889319650829;9,450550527000081;48,620352303000097
196827;08220316216200354130;08;2;16;028;2022;03;18;4;3;1;7;0;0;1;1;0;0;0;0;427769,567263997974806;5397625,603030970320106;8,017811459000029;48,727466783000096
196828;08220217117100310540;08;1;17;049;2022;02;16;5;3;6;7;0;0;0;1;1;0;0;0;554244,637920096982270;5391232,233901830390096;9,736802688000070;48,671781324000101
196829;08220312215102366230;08;2;15;105;2022;03;10;7;2;0;7;0;0;1;0;0;0;0;0;456843,576803133997601;5441431,859450919553638;8,408494379000050;49,124206840000099
196830;08220301118600332890;08;1;18;073;2022;03;18;3;3;0;7;1;0;1;1;0;0;0;0;497416,361582949000876;5419289,405937659554183;8,964728505000039;48,926532555999998
196831;08220320436200415350;08;4;36;064;2022;03;12;1;3;0;1;0;0;1;0;0;0;0;0;544389,830988590023480;5288558,422240789979696;9,592206436000030;47,748868478000098
196832;08220221111500310610;08;1;11;000;2022;02;08;2;3;6;4;0;0;0;0;1;0;0;1;513034,830154713999946;5406981,049778929911554;9,177557145000041;48,815677471000100
196833;08220223311010316410;08;3;36;069;2022;02;14;4;3;2;6;0;0;1;1;0;0;0;0;404515,716723717981949;5267626,793570930138230;7,730838500000060;47,555036876000003
196834;08220323135010375270;08;1;35;019;2022;03;08;4;3;6;6;0;0;0;1;1;0;0;0;585150,421759973978624;5392986,640840190462768;10,156882935000100;48,684111566000098
196836;08220315231202361310;08;2;36;072;2022;03;19;3;3;6;7;2;1;0;1;1;0;0;0;465167,259480345994234;5410320,973840660415590;8,525240800000059;48,844882287000097
196837;08220304231102347950;08;2;36;040;2022;03;15;6;3;0;3;0;0;1;1;0;0;0;0;489099,745000001974404;5422487,298999530263245;8,851105843000029;48,955209175000000
196839;08220312116200356190;08;1;16;077;2022;03;16;7;3;6;2;0;0;0;1;1;0;0;0;515898,760096042009536;5389065,717400450259447;9,215877466000050;48,654445026000097
196841;08220322111500395700;08;1;11;000;2022;03;09;3;3;0;5;0;0;1;1;0;0;0;0;513196,250265096023213;5403698,789212419651449;9,179650477000051;48,786147225999997
196842;08220218311010284260;08;3;36;050;2022;02;19;6;3;5;2;2;0;1;1;0;0;0;0;399718,052564702986274;5273353,508422899991274;7,665777709000050;47,605827727000097
196843;08220314118300377510;08;1;18;046;2022;03;15;2;3;6;4;0;0;0;1;1;0;0;0;512996,253000000026077;5412484,217999530024827;9,177206213000030;48,865183810000097
196844;08220303221400329440;08;2;21;000;2022;03;18;5;3;5;3;2;0;1;1;0;0;0;0;476927,066000000981148;5469701,805999550037086;8,682125491000020;49,379579475000099
196845;08220223212702303170;08;2;15;108;2022;02;09;4;3;5;3;0;0;1;1;0;0;0;0;448433,834618390013929;5423443,170867959968746;8,295527452000041;48,961752945000100
196847;08220320111110408840;08;1;11;000;2022;03;20;1;3;5;2;1;0;1;1;0;0;0;0;513115,719999999972060;5402305,765999520197511;9,178509721000070;48,773617407000103
196848;08220315117010376710;08;1;17;018;2022;03;12;3;2;5;3;0;1;1;1;0;0;0;0;539798,596221199026331;5395256,027213010005653;9,540981100000071;48,709066032000102
196851;08220228117200304600;08;1;17;010;2022;02;20;2;3;6;6;2;0;0;1;1;0;0;0;564326,505661324015819;5391474,739070240408182;9,873766690000020;48,673005482000100
196852;08220322116200369280;08;1;16;080;2022;03;15;3;3;1;5;0;0;1;1;0;0;0;0;522363,199520593974739;5395819,219196580350399;9,304017649000061;48,715001485000101
196853;08220219311010316430;08;3;11;000;2022;02;15;7;3;4;6;0;0;1;0;0;1;0;0;411177,516180176986381;5318549,096985350362957;7,808945774000050;48,014058926000097
196855;08220303216300329250;08;2;16;015;2022;03;16;5;3;0;1;0;0;1;0;0;0;0;0;448271,517397971998435;5408260,918382120318711;8,295232433000020;48,825173499000101
196856;08220223212010312890;08;2;12;000;2022;02;08;4;3;5;3;0;0;1;0;0;0;0;1;458753,388996322988532;5429345,211128350347281;8,435901272000020;49,015617734999999
196857;08220225311010296110;08;3;36;091;2022;02;06;6;3;0;7;1;1;0;1;1;0;0;0;395699,663915588986129;5272608,736457729712129;7,612507252000060;47,598494170999999
196859;08220307435100415520;08;4;35;016;2022;03;20;2;3;4;2;2;0;1;1;0;0;0;0;537112,116656759986654;5278902,923519560135901;9,494296261000040;47,662454830000101
196860;08220310416100340140;08;4;16;018;2022;03;17;5;2;5;3;0;0;1;0;0;0;0;0;492254,560885317972861;5362226,375995770096779;8,895329021000070;48,413143655000098
196861;08220309222500339670;08;2;22;000;2022;03;17;4;3;0;1;0;0;1;0;0;0;0;0;461170,370795271999668;5480419,857067399658263;8,464005105000069;49,475182946000103
196863;08220218222014280790;08;2;22;000;2022;02;08;6;3;6;4;0;0;0;1;1;0;0;0;461790,169999999983702;5482846,274999549612403;8,472325773000019;49,497046625000102
196865;08220302116400656141;08;1;16;033;2022;03;12;4;3;6;7;0;0;0;0;1;0;0;1;532771,937735351035371;5388666,173012640327215;9,444948845000059;48,650193573000102
196867;08220224118400303760;08;1;18;048;2022;02;13;5;3;0;7;0;0;1;1;0;0;0;0;514834,255733540980145;5415362,903243820182979;9,202371990000071;48,891038508000101
196868;08220323221300411210;08;2;21;000;2022;03;13;4;3;5;3;0;0;1;1;0;0;0;0;477109,516633744991850;5474628,783059679903090;8,684355130000030;49,423903784000103
196869;08220305222200417690;08;2;22;000;2022;03;12;7;3;5;3;0;0;1;0;0;1;0;0;461741,612680676975287;5482355,542461000382900;8,471702742000049;49,492629690999998
196870;08220318231000360470;08;2;31;000;2022;03;13;6;3;6;4;0;0;0;1;1;0;0;0;477912,950154228019528;5415301,821296660229564;8,698688388000051;48,890272957000001
196871;08220309221400362740;08;2;21;000;2022;03;16;4;3;5;3;0;0;1;1;0;0;0;0;476325,460545615002047;5470284,298093150369823;8,673802666000030;49,384795832000101
196872;08220316317200375060;08;3;17;057;2022;03;07;4;3;5;2;0;0;1;1;0;0;0;0;413887,916036146983970;5379481,410235210321844;7,832858891000060;48,562509078000097
196873;08220217116200280330;08;1;16;047;2022;02;15;5;3;6;7;0;0;0;1;1;0;0;0;520426,141080907022115;5392280,799069600179791;9,277509517000061;48,683236389999998
196875;08220228311010312090;08;3;11;000;2022;02;11;2;3;0;4;0;0;0;0;1;0;0;1;414319,340440203028265;5316309,049433129839599;7,851514196000040;47,994337901000101
196876;08220221416000313840;08;4;16;041;2022;02;10;2;3;2;6;0;0;1;1;0;0;0;0;505888,311957554018591;5374881,082268930040300;9,079752204000039;48,527011045000101
196877;08220223311010314740;08;3;11;000;2022;02;17;4;3;2;6;0;0;1;1;0;0;0;0;413713,705244814977050;5317169,577347660437226;7,843224765000060;48,001997211000102
196878;08220323111140370850;08;1;11;000;2022;03;15;4;3;5;3;0;0;1;1;0;0;0;0;511874,006325322028715;5401046,282031550072134;9,161573266000060;48,762312094999999
196880;08220219116010281950;08;1;16;047;2022;02;18;7;3;6;4;2;0;0;0;1;0;0;1;520101,206121165014338;5392389,389315759763122;9,273100285000060;48,684223818000099
196883;08220225426100305760;08;4;26;021;2022;02;06;6;3;0;1;1;1;1;0;0;0;0;0;559783,035307487007231;5325981,294164430350065;9,802740881000030;48,084297835000001
196884;08220308136100372280;08;1;36;088;2022;03;15;3;3;0;2;0;0;1;1;0;0;0;0;579823,369835244026035;5410007,836872000247240;10,087823212000000;48,837910536999999
196885;08220227117300301850;08;1;17;049;2022;02;19;1;3;6;4;2;0;1;0;1;0;0;0;556126,511812972021289;5392645,312084529548883;9,762553622000040;48,684326104000000
196886;08220322222014384000;08;2;22;000;2022;03;09;3;3;5;3;0;0;1;1;0;0;0;0;462456,755000000994187;5487519,967999549582601;8,481086240000019;49,539125480999999
196888;08220314222301635281;08;2;22;000;2022;03;14;2;3;6;7;0;0;0;1;1;0;0;0;464975,701923976012040;5483981,244262429885566;8,516215312000041;49,507447403000100
196889;08220303311010329300;08;3;11;000;2022;03;17;5;1;5;3;0;0;1;1;0;0;0;0;413054,794355194026139;5320274,494236879982054;7,833763379000060;48,029837577000102
196891;08220224436100322620;08;4;36;010;2022;02;09;5;2;9;1;0;0;1;0;0;0;0;0;565001,442821452976204;5312581,204871700145304;9,870770509000071;47,963238365999999
196893;08220307127100343510;08;1;27;059;2022;03;17;2;2;6;4;0;0;0;1;1;0;0;0;547694,581440147943795;5441474,704508880153298;9,653707028000040;49,124256813999999
196895;08220310221200365080;08;2;21;000;2022;03;13;5;3;1;5;0;0;1;1;0;0;0;0;477350,650930947973393;5472784,394495160318911;8,687785413000030;49,407322846000099
196898;08220317116100396480;08;1;16;007;2022;03;08;5;2;0;3;0;1;1;1;0;0;0;0;533474,739156162948348;5401239,923283429816365;9,455510280000061;48,763267167999999
196899;08220216416200274930;08;4;16;041;2022;02;12;4;3;0;1;0;0;1;0;0;0;0;0;504274,853238334006164;5373446,320311659947038;9,057884576000051;48,514116468000097
196900;08220313311010356890;08;3;11;000;2022;03;15;1;3;2;6;0;0;1;1;0;0;0;0;411432,238526089000516;5316318,281156729906797;7,812821290000040;47,994027547000002
196901;08220302417300326270;08;4;17;031;2022;03;04;4;3;0;7;2;0;1;0;0;0;0;0;497465,323543070000596;5354836,517287960276008;8,965791219000041;48,346702648000097
196902;08220221136300309520;08;1;36;044;2022;02;12;2;3;6;4;0;1;0;1;1;0;0;0;558473,214094163966365;5407913,749966950155795;9,796601985000050;48,821452342999997
196904;08220323222600374350;08;2;22;000;2022;03;13;4;3;5;3;0;0;1;1;0;0;0;0;461690,373724884004332;5483397,099306169897318;8,470894243000030;49,501994693000000
196905;08220305231000330230;08;2;36;074;2022;03;10;7;3;0;7;0;0;1;0;0;0;0;0;472703,641539197997190;5421473,387339480221272;8,627211501000030;48,945582043000101
196908;08220316211100353100;08;2;11;000;2022;03;21;4;3;5;3;2;0;1;1;0;0;0;0;440807,864831072976813;5404122,871602649800479;8,194151441000029;48,787285179999998
196909;08220305111500348070;08;1;11;000;2022;03;09;7;2;6;2;0;0;0;1;1;0;0;0;507456,439910216024145;5397833,544517300091684;9,101404036000080;48,733478912000102
196910;08220316326100353570;08;3;26;012;2022;03;11;4;3;6;7;0;1;0;0;1;0;0;1;460321,721000001998618;5314196,064999490045011;8,468293884000049;47,979837838000002
196911;08220307416100333040;08;4;16;036;2022;03;10;2;3;0;1;0;0;1;0;0;0;0;0;495108,281786396983080;5369317,249892029911280;8,933811006000040;48,476965188000101
196915;08220216226600300930;08;2;26;031;2022;02;16;4;3;5;2;0;1;1;1;0;0;0;0;474072,645792383991648;5493708,053558009676635;8,641226594000051;49,595393128000097
196917;08220302436200398510;08;4;36;064;2022;03;09;4;3;6;7;0;0;0;1;1;0;0;0;545474,933465908048674;5292478,486533470451832;9,607092280000071;47,784061884000003
196921;08220306212010347780;08;2;12;000;2022;03;01;1;2;1;5;2;0;1;1;0;0;0;0;454060,747973266988993;5428497,755832269787788;8,371823317000061;49,007663252999997
196925;08220316317200355170;08;3;17;057;2022;03;18;4;3;9;1;2;0;1;0;0;0;0;0;414410,920051211025566;5380467,822131950408220;7,839743069000060;48,571452938999997
196929;08220301317600325910;08;3;17;146;2022;03;05;3;3;1;5;2;0;1;1;0;0;0;0;431438,567483771999832;5355369,806509889662266;8,074649413000030;48,347783649000100
196930;08220223335100303020;08;3;35;043;2022;02;07;4;3;0;1;1;1;1;0;0;0;0;0;514966,895783437998034;5280803,658758389763534;9,199412422000020;47,680448546000001
196932;08220320117100412030;08;1;17;019;2022;03;15;1;3;3;6;0;0;1;1;0;0;0;0;551399,360135031049140;5394459,852681520394981;9,698559941000040;48,701055864000097
196933;08220219335200281510;08;3;35;063;2022;02;19;7;3;5;3;2;0;1;1;0;0;0;0;496653,630877393006813;5288100,770454210229218;8,955358258000050;47,746269916000102
196937;08220318121400384890;08;1;25;058;2022;03;21;6;3;0;7;2;0;0;1;1;0;0;0;508530,081154295010492;5442392,643708899617195;9,116937484000060;49,134305500000004
196938;08220308118400346990;08;1;18;048;2022;03;17;3;3;2;6;0;0;1;1;0;0;0;0;513544,727147934027016;5415638,132745579816401;9,184789198000029;48,893543931000103
196940;08220227311010303480;08;3;36;091;2022;02;14;1;3;0;1;0;0;1;0;0;0;0;0;398090,949183064978570;5272289,130304110236466;7,644383170000030;47,595999534000001
196941;08220320335300379020;08;3;35;097;2022;03;13;1;3;3;6;0;0;1;0;0;0;0;0;488096,880727251002099;5296883,859222710132599;8,840967620000070;47,825194504000102
196942;08220322136100370120;08;1;36;088;2022;03;18;3;3;0;7;1;0;1;0;1;0;0;0;581079,531109718023799;5409848,043178590014577;10,104907110999999;48,836310538000099
196944;08220314311010372100;08;3;11;000;2022;03;10;2;3;5;3;0;0;1;1;0;0;0;0;413091,423169787973166;5317209,567015339620411;7,834875978000070;48,002272628000100
196946;08220223116010323370;08;1;16;019;2022;02;09;4;2;6;4;0;0;0;1;1;0;0;0;523963,636688179976773;5399001,996207069605589;9,325959529000039;48,743573954000098
196947;08220224317200320570;08;3;17;057;2022;02;07;5;3;8;1;0;0;1;0;0;0;0;0;412831,153708063007798;5374063,691424179822206;7,819672484000020;48,513633730999999
196948;08220316426100357590;08;4;26;021;2022;03;18;4;3;0;6;2;0;1;1;0;0;0;0;557826,492760758963414;5326748,609972500242293;9,776575731000040;48,091381292999998
196950;08220311119300364130;08;1;19;067;2022;03;15;6;3;1;5;0;0;1;1;0;0;0;0;539161,873566846945323;5405560,821340589784086;9,533306850000031;48,801804258000097
196951;08220309222014370910;08;2;22;000;2022;03;15;4;3;0;1;0;0;1;0;0;0;0;0;462840,440757874981500;5478200,428962970152497;8,487265720000041;49,455324760000103
196954;08220316119400381670;08;1;19;079;2022;03;15;4;3;0;7;0;0;1;0;0;0;0;0;522271,197480313014239;5408440,800014509819448;9,303450398000050;48,828546605000000
196955;08220216231000300880;08;2;31;000;2022;02;17;4;3;0;7;1;0;1;0;0;0;0;0;477973,221752171986736;5415075,890558170154691;8,699522780000050;48,888242705000003
196956;08220313311010345640;08;3;36;069;2022;03;14;1;3;6;4;0;0;0;0;1;1;0;0;408357,119074099988211;5269117,404035570099950;7,781574724000050;47,568999752000103
196957;08220228317200324300;08;3;17;057;2022;02;16;2;3;0;7;0;0;1;0;0;0;0;0;413378,502743795979768;5372541,025813230313361;7,827398393000070;48,500013857000098
196959;08220224117100295210;08;1;17;019;2022;02;08;5;3;6;4;0;0;0;1;1;0;0;0;552265,644810570054688;5394383,300597170367837;9,710322842000039;48,700295265000101
196960;08220322425000371150;08;4;25;079;2022;03;17;3;3;5;3;0;0;1;1;0;0;0;0;555429,813959543942474;5372975,767515590414405;9,750463553000030;48,507451467000102
196961;08220305311010378080;08;3;11;000;2022;03;16;7;3;6;4;0;0;0;1;1;0;0;0;414851,188847283017822;5318095,575521499849856;7,858287155000030;48,010479458000098
196962;08220318311010383020;08;3;11;000;2022;03;07;6;3;0;1;0;1;1;0;0;0;0;0;412182,322301407984924;5317408,326667490415275;7,822650244000040;48,003936277999998
196964;08220320117200365510;08;1;17;024;2022;03;13;1;3;0;6;0;0;1;0;0;0;0;0;560429,868569517973810;5386475,686493899673223;9,820113702000070;48,628427080999998
196967;08220215317300284420;08;3;17;065;2022;02;14;3;3;5;3;0;1;1;1;0;0;0;0;413762,499868873972446;5354710,430654780007899;7,836262440000040;48,339686492000098
196968;08220312212402368980;08;2;12;000;2022;03;12;7;3;6;7;0;0;0;1;1;0;0;0;455300,947660128003918;5426048,032751659862697;8,389050428000081;48,985718801000097
196969;08220227135100410710;08;1;35;020;2022;02;16;1;2;5;3;0;0;1;1;0;0;0;0;584513,758490171050653;5387418,703083899803460;10,147097820999999;48,634118147000002
196972;08220314311010362320;08;3;11;000;2022;03;18;2;3;5;3;0;0;1;1;0;0;0;0;409850,225471677025780;5314524,337618920020759;7,791997181000060;47,977669562000102
196973;08220303316200337180;08;3;16;009;2022;03;16;5;3;8;7;0;0;1;0;0;0;0;0;417028,207115917990450;5324426,283318580128253;7,886244897000040;48,067713242000103
196975;08220318111320360240;08;1;11;000;2022;03;11;6;3;6;7;0;0;0;0;1;0;0;1;513694,645849164982792;5406935,411952069960535;9,186543415000070;48,815252725000100
196977;08220310128100362110;08;1;28;007;2022;03;12;5;3;5;3;0;0;1;1;0;0;0;0;555883,899557378026657;5480734,140084999613464;9,771433320000030;49,476679322000102
196978;08220215421300296630;08;4;21;000;2022;02;06;3;3;6;4;2;0;0;1;1;0;0;0;573009,243472293019295;5356835,920125800184906;9,985626595000040;48,360473258000098
196981;08220322335100371140;08;3;35;043;2022;03;14;3;3;0;1;0;0;1;0;0;0;0;0;515436,913999999989755;5280397,719999499619007;9,205660346000061;47,676785003000099
196983;08220314436400401580;08;4;36;082;2022;03;08;2;3;0;6;0;0;1;1;0;0;0;0;547561,881348622962832;5295347,167320259846747;9,635265928000020;47,809720540999997
196984;08220304119200345350;08;1;19;020;2022;03;08;6;3;6;4;0;0;0;1;1;0;0;0;520266,838542487006634;5406282,422029119916260;9,276034242000041;48,809198926000100
196985;08220226119400320980;08;1;19;091;2022;02;11;7;3;3;6;0;0;1;0;0;0;0;1;527144,323840906028636;5406819,614589000120759;9,369739309000069;48,813769004999997
196986;08220318118400380990;08;1;18;048;2022;03;11;6;3;0;6;0;0;1;1;0;0;0;0;516527,377074462012388;5416192,237143609672785;9,225503277000030;48,898456109999998
196987;08220308212010336370;08;2;12;000;2022;03;18;3;2;1;5;0;0;1;1;0;0;0;0;454801,437725441996008;5426382,514061519876122;8,382186310000071;48,988691144000001
196989;08220227317300318540;08;3;17;065;2022;02;15;1;2;5;3;0;0;1;1;0;0;0;0;415732,864056824008003;5351698,861654940061271;7,863448251000020;48,312863630000003
196990;08220320426010382980;08;4;26;087;2022;03;09;1;2;9;1;0;0;1;0;0;0;0;0;570029,150392225943506;5329106,085172899998724;9,940816256000060;48,111364510999998
196991;08220322212010389270;08;2;12;000;2022;03;17;3;3;5;3;0;0;1;0;0;0;0;1;456024,098324846010655;5426282,395924749784172;8,398908567000030;48,987878846000100
196992;08220217212702296550;08;2;15;017;2022;02;11;5;3;0;7;0;0;1;0;0;0;0;0;456762,617980770010035;5420671,067988989874721;8,409598702000039;48,937455998000097
196993;08220314311010347340;08;3;15;047;2022;03;19;2;3;0;1;2;0;1;0;0;0;0;0;415732,497999987972435;5322253,626999500207603;7,869283765000030;48,047999569000098
196996;08220225116500316110;08;1;16;071;2022;02;08;6;3;0;7;0;0;1;1;0;0;0;0;528223,446503321989439;5390920,083215500228107;9,383348672000070;48,670691622000000
196997;08220308111500337510;08;1;11;000;2022;03;18;3;3;5;2;2;0;1;1;0;0;0;0;511670,781946315022651;5397762,421967050060630;9,158714881000041;48,732774407000100
197000;08220320316100392360;08;3;16;020;2022;03;13;1;3;1;1;0;0;1;1;0;0;0;0;408576,893205991014838;5338861,599164189770818;7,769728077000020;48,196402112000001
