UIDENTSTLAE;ULAND;UREGBEZ;UKREIS;UGEMEINDE;UJAHR;UMONAT;USTUNDE;UWOCHENTAG;UKATEGORIE;UART;UTYP1;ULICHTVERH;IstStrassenzustand;IstRad;IstPKW;IstFuss;IstKrad;IstGkfz;IstSonstige;LINREFX;LINREFY;XGCSWGS84;YGCSWGS84;PLST
08250424317000932830;08;3;17;026;2025;04;15;5;3;5;3;0;0;1;1;0;0;0;0;411362,878200000151992;5346013,410199999809265;7,805714197000043;48,261126799000067;1
08250502235100988270;08;2;35;007;2025;05;13;6;3;2;6;0;0;1;1;0;0;0;0;481355,582600000314415;5399496,821900000795722;8,746370610000042;48,748207310000055;1
08250429221400954500;08;2;26;041;2025;04;08;3;3;3;2;0;0;1;1;0;0;0;0;477416,002000000327826;5466442,793999999761581;8,689046347000044;49,350283272000070;1
08250415221200954810;08;2;21;000;2025;04;15;3;3;5;3;0;1;1;1;0;0;0;0;477089,567200000397861;5472782,183499999344349;8,684186636000049;49,407293185000071;1
08250423116400947670;08;1;16;033;2025;04;14;4;2;0;1;0;0;1;0;0;0;0;0;533091,029000000096858;5387948,984999999403954;9,449223743000061;48,643725010000026;1
08250505416010998790;08;4;16;041;2025;05;16;2;2;1;6;0;0;1;1;0;0;0;0;504285,531000000424683;5373944,533999999985099;9,058034280000072;48,518598511000050;1
08250417426010933210;08;4;25;141;2025;04;13;5;1;6;4;0;0;0;0;1;0;0;1;568028,527499999850988;5362794,751299999654293;9,919361157000026;48,414631845000031;1
08250414221300926580;08;2;21;000;2025;04;12;2;3;4;6;0;0;1;0;0;0;0;0;476515,809600000269711;5474224,907700000330806;8,676192338000021;49,420248365000077;1
08250411421200927600;08;4;21;000;2025;04;07;6;3;3;2;0;0;1;1;0;0;0;0;574216,998499999754131;5361227,970599999651313;10,002704416000029;48,399839840000027;1
08250427126100951910;08;1;26;028;2025;04;12;1;3;6;7;0;0;0;1;1;0;0;0;537354,320000000298023;5459996,120999999344349;9,513712239000029;49,291571098000077;1
08250428121200953770;08;1;21;000;2025;04;10;2;3;6;7;0;0;0;1;1;0;0;0;516928,646200000308454;5443324,384500000625849;9,232110425000030;49,142512803000045;1
08250429116100959050;08;1;16;019;2025;04;15;3;3;7;7;0;0;1;0;1;0;0;0;524071,736700000241399;5399230,244699999690056;9,327443246000030;48,745623079000040;1
08250417231402903550;08;2;31;000;2025;04;00;5;2;4;6;2;0;1;1;0;0;0;0;477269,431200000457466;5411828,097500000149012;8,690102705000072;48,859001174000070;1
08250425215402963250;08;2;15;103;2025;04;07;6;2;5;3;0;0;1;1;0;0;0;0;465225,695199999958277;5441619,685300000011921;8,523359545000062;49,126427775000082;1
08250411317000885190;08;3;17;153;2025;04;17;6;3;5;3;0;0;1;1;0;0;0;0;420950,711299999617040;5391800,747500000521541;7,926220139000066;48,674247519000062;1
08250505111500995770;08;1;11;000;2025;05;16;2;3;3;6;0;0;1;1;0;0;0;0;518788,881900000385940;5403273,950600000098348;9,255767081000045;48,782181622000053;1
08250429212010938500;08;2;12;000;2025;04;08;3;3;5;2;0;0;1;1;0;0;0;0;453864,520999999716878;5429550,051999999210238;8,369020651000028;49,017114072000027;1
08250414121400921640;08;1;25;056;2025;04;17;2;3;6;7;0;0;0;1;1;0;0;0;511067,070700000040233;5435860,130599999800324;9,151537506000068;49,075502335000067;1
08250422415100916630;08;4;15;062;2025;04;07;3;3;1;7;0;0;0;1;1;0;0;1;519764,391400000080466;5378312,660499999299645;9,267853412000022;48,557598738000081;1
08250502317000981930;08;3;17;065;2025;05;19;6;3;0;1;0;0;1;0;0;0;0;0;417118,316999999806285;5355172,994999999180436;7,881447540000067;48,344296419000045;1
08250420212502913540;08;2;12;000;2025;04;15;1;3;5;3;0;0;1;1;0;0;0;0;455840,570299999788404;5425178,067800000309944;8,396520088000045;48,977932160000080;1
08250501317000978510;08;3;17;127;2025;05;15;5;3;8;1;0;0;1;0;0;0;0;0;421112,041000000201166;5352293,425000000745058;7,935875152000051;48,318905799000049;1
08250413425000891570;08;4;25;002;2025;04;12;1;3;0;1;0;0;1;0;0;0;0;0;552801,671600000001490;5354924,076799999922514;9,712610152000025;48,345288214000050;1
08250411311010900310;08;3;11;000;2025;04;11;6;3;1;7;0;0;1;1;0;0;0;0;413455,261900000274181;5315697,353099999949336;7,840057641000044;47,988719103000051;1
08250426311010931010;08;3;15;047;2025;04;15;7;3;2;6;0;0;1;1;0;0;0;0;415506,976499999873340;5321539,649000000208616;7,866399240000021;48,041547267000055;1
08250411222600884490;08;2;22;000;2025;04;22;6;3;5;3;2;0;1;1;0;0;0;0;462162,901600000448525;5485108,986099999397993;8,477256129000068;49,517421825000042;1
08250501335000982370;08;3;35;063;2025;05;12;5;2;0;1;0;0;1;0;0;0;0;0;497924,257699999958277;5287046,926799999549985;8,972313892000045;47,736793201000069;1
08250430115400952930;08;1;15;045;2025;04;16;4;3;5;3;0;0;1;1;0;0;0;0;501946,518000000156462;5394635,216000000014901;9,026456646000042;48,704748146000043;1
08250501415200975220;08;4;15;053;2025;05;15;5;3;0;1;0;0;1;0;0;0;0;0;536794,679999999701977;5362248,710999999195337;9,497231751000072;48,412317866000080;1
08250427335200930190;08;3;35;063;2025;04;14;1;3;5;3;0;0;1;1;0;0;0;0;498705,136199999600649;5288411,940899999812245;8,982725132000041;47,749077080000063;1
08250416336200928360;08;3;36;105;2025;04;07;4;3;4;6;0;0;1;1;0;0;0;0;401173,733400000259280;5267030,164100000634789;7,686563360000036;47,549169793000033;1
08250506111370986770;08;1;11;000;2025;05;14;3;3;5;7;0;0;1;1;0;0;0;0;507070,793800000101328;5405386,296299999579787;9,096289255000045;48,801427725000053;1
08250425116500950940;08;1;16;035;2025;04;16;6;2;4;6;0;1;1;1;0;0;0;0;526593,173000000417233;5392186,634999999776483;9,361287206000043;48,682157010000026;1
08250425325000943440;08;3;26;074;2025;04;14;6;2;6;4;0;1;0;1;1;0;0;0;460181,256199999712408;5322695,893999999389052;8,465622011000050;48,056300096000029;1
08250429136100937060;08;1;36;021;2025;04;20;3;3;0;7;0;0;1;0;0;0;0;0;576362,178999999538064;5406127,307000000029802;10,039940440000066;48,803442834000066;1
08250430116400952630;08;1;16;016;2025;04;18;4;3;0;7;0;0;1;0;0;0;0;0;533184,304800000041723;5385449,570800000801682;9,450289834000046;48,621235548000072;1
08250414128100922340;08;1;28;007;2025;04;14;2;3;5;3;0;0;1;1;0;0;0;0;556188,222000000067055;5482233,020999999716878;9,775846836000028;49,490132218000042;1
08250411121400897750;08;1;25;056;2025;04;07;6;3;5;3;0;0;1;0;0;0;0;1;510269,182500000111759;5435387,483300000429153;9,140600340000049;49,071264474000031;1
08250411211100904610;08;2;11;000;2025;04;12;6;3;5;3;0;0;1;1;0;0;0;0;440816,502299999818206;5404918,486400000751019;8,194154416000060;48,794442600000082;1
08250501222000972570;08;2;22;000;2025;05;20;5;2;5;3;0;0;1;1;0;0;0;0;463332,362800000235438;5482938,754100000485778;8,493613837000055;49,497973606000073;1
08250420221300944250;08;2;21;000;2025;04;00;1;3;1;7;2;0;1;1;0;0;0;0;477220,592500000260770;5473717,760900000110269;8,685939068000039;49,415713470000071;1
08250422336400931280;08;3;36;091;2025;04;10;3;3;0;5;0;0;1;1;0;0;0;0;395899,335799999535084;5271937,446799999102950;7,615322000000049;47,592487885000025;1
08250416231102941840;08;2;36;040;2025;04;11;4;3;6;7;0;0;0;1;1;0;0;0;488311,414200000464916;5421824,421299999579787;8,840356554000039;48,949231753000049;1
08250430437100951570;08;4;37;076;2025;04;13;4;3;1;5;0;0;1;1;0;0;0;0;524922,366000000387430;5322083,247899999842048;9,334433581000042;48,051543991000074;1
08250412311010929710;08;3;11;000;2025;04;08;7;3;6;4;0;0;0;1;1;0;0;0;411215,530000000260770;5319071,831399999558926;7,809347133000074;48,018766318000075;1
08250502421300988100;08;4;21;000;2025;05;13;6;2;0;1;0;0;1;0;0;0;0;0;571977,935800000093877;5362011,994000000879169;9,972592754000061;48,407151961000068;1
08250419231102920940;08;2;36;028;2025;04;19;7;3;6;4;0;0;0;1;1;0;0;0;493456,377600000239909;5422531,700600000098348;8,910615300000075;48,955670058000067;1
08250411317000912120;08;3;17;065;2025;04;13;6;3;6;3;0;0;0;1;1;0;0;0;414872,946499999612570;5354762,708000000566244;7,851233716000024;48,340307330000030;1
08250501136100968010;08;1;36;088;2025;05;13;5;3;0;7;0;0;1;0;0;0;0;0;581827,126400000415742;5413319,798299999907613;10,115786651000064;48,867437916000029;1
08250411118100918390;08;1;18;079;2025;04;15;6;3;0;7;0;0;1;0;0;0;0;0;505507,906000000424683;5421038,724999999627471;9,075216825000041;48,942249809000032;1
08250501237100970460;08;2;37;028;2025;05;00;5;2;1;7;2;0;1;1;0;0;0;0;456973,507299999706447;5368324,117900000885129;8,417933601000072;48,466577704000031;1
08250429336400953050;08;3;36;091;2025;04;15;3;3;5;3;0;0;1;1;0;0;0;0;395022,286999999545515;5273531,417999999597669;7,603278011000043;47,606684484000027;1
08250419435200911430;08;4;35;024;2025;04;15;7;3;0;1;0;0;1;0;0;0;0;0;526374,438799999654293;5279979,396700000390410;9,351349470000059;47,672667428000068;1
08250501311400968020;08;3;15;076;2025;05;14;5;3;0;1;0;0;1;0;0;0;0;0;392015,559600000269711;5295856,877599999308586;7,557756337000058;47,807003674000043;1
08250429111500947680;08;1;11;000;2025;04;07;3;2;6;4;0;0;0;0;1;0;0;1;515557,115199999883771;5404001,752499999478459;9,211801964000074;48,788818075000052;1
08250423436200921170;08;4;36;064;2025;04;15;4;3;3;6;0;0;1;0;0;0;0;0;544866,872800000011921;5286110,661499999463558;9,598317944000030;47,726812695000035;1
08250423121100932000;08;1;25;006;2025;04;14;4;3;5;3;0;0;1;1;0;0;0;0;506280,739199999719858;5453853,700500000268221;9,086280735000059;49,237428430000080;1
08250503216200996180;08;2;16;007;2025;05;08;7;3;6;4;0;0;0;1;1;0;0;0;436630,875699999742210;5394124,898299999535084;8,138829804000068;48,696941809000066;1
08250417111130915350;08;1;11;000;2025;04;23;5;3;6;4;2;1;0;1;1;0;0;0;513150,949199999682605;5403108,989800000563264;9,179014892000055;48,780842402000076;1
08250419119400938040;08;1;19;091;2025;04;12;7;2;5;3;0;0;1;1;0;0;0;0;528128,468200000002980;5407199,184800000861287;9,383170288000031;48,817139731000054;1
08250422226400933170;08;2;26;062;2025;04;13;3;2;5;2;0;0;1;1;0;0;0;0;469765,813699999824166;5468253,593800000846386;8,583577794000064;49,366239749000044;1
08250503221200970840;08;2;21;000;2025;05;18;7;3;6;4;0;0;1;0;1;0;0;0;478459,829300000332296;5473018,621799999848008;8,703062181000064;49,409469960000081;1
08250505117200028760;08;1;17;024;2025;05;20;2;3;1;5;0;0;1;1;0;0;0;0;562093,022800000384450;5384997,412699999287724;9,842461068000034;48,614966738000078;1
08250417222700920410;08;2;22;000;2025;04;14;5;3;3;2;0;0;1;1;0;0;0;0;463219,111999999731779;5482846,117000000551343;8,492058513000075;49,497133527000074;1
08250411117300885540;08;1;17;026;2025;04;12;6;3;0;7;0;0;1;0;0;0;0;0;547125,241100000217557;5395266,052500000223517;9,640567112000042;48,708645592000039;1
08250411119300895710;08;1;19;076;2025;04;20;6;2;0;7;1;0;1;0;0;0;0;0;543163,489500000141561;5406550,156999999657273;9,587902067000073;48,810438780000027;1
08250421118400943060;08;1;18;048;2025;04;15;2;3;0;1;0;0;1;0;0;0;0;0;513370,152499999850988;5416051,361500000581145;9,182421034000072;48,897265019000031;1
08250420317500910530;08;3;17;096;2025;04;14;1;3;8;1;0;1;1;0;0;0;0;0;420619,473000000230968;5369214,301999999210238;7,926033218000043;48,471047233000036;1
08250422415400916260;08;4;15;061;2025;04;12;3;3;0;1;0;0;1;0;0;0;0;0;515137,340200000442564;5372849,595399999991059;9,204948154000022;48,508580214000062;1
08250429117200964670;08;1;17;024;2025;04;15;3;3;1;7;0;0;1;1;0;0;0;0;561485,033499999903142;5386388,880499999970198;9,834419249000064;48,627543389000039;1
08250506111340000240;08;1;11;000;2025;05;12;3;3;2;6;0;0;1;1;0;0;0;0;508124,648900000378489;5407025,449999999254942;9,110672953000062;48,816160506000074;1
08250430116100942010;08;1;16;058;2025;04;17;4;3;0;1;0;0;1;0;0;0;0;0;535351,453999999910593;5395908,559000000357628;9,480589494000071;48,715204008000057;1
08250423416010962750;08;4;15;061;2025;04;11;4;2;5;2;0;0;1;1;0;0;0;0;514524,110100000165403;5369655,915200000628829;9,196534458000031;48,479863209000030;1
08250430111230940160;08;1;11;000;2025;04;20;4;3;0;7;0;0;1;0;0;0;0;0;512451,076200000010431;5399767,856699999421835;9,169386929000041;48,750800158000061;1
08250420118010940440;08;1;18;051;2025;04;23;1;2;1;5;2;0;1;1;0;0;0;0;509346,798899999819696;5415506,487600000575185;9,127514502000054;48,892437232000077;1
08250506111130975480;08;1;11;000;2025;05;15;3;3;5;3;0;0;1;1;0;0;0;0;511942,100999999791384;5405179,966700000688434;9,162619933000030;48,799497105000057;1
08250501336400980850;08;3;36;091;2025;05;01;5;2;8;1;2;0;1;0;0;0;0;0;397883,155299999751151;5271878,127100000157952;7,641715542000043;47,592269744000077;1
08250502116500974750;08;1;16;071;2025;05;16;6;3;0;6;0;0;1;0;0;0;0;0;528921,011199999600649;5390817,569700000807643;9,392816038000035;48,669737500000053;1
08250502436000968290;08;4;36;049;2025;05;12;6;2;1;7;0;0;1;1;0;0;0;0;579868,607599999755621;5281578,672199999913573;10,064185072000043;47,682660109000039;1
08250416212502910860;08;2;12;000;2025;04;01;4;3;0;7;2;0;1;0;0;0;0;0;454671,520899999886751;5428655,380200000479817;8,380156955000075;49,009126260000073;1
08250501231000971350;08;2;37;028;2025;05;10;5;1;2;6;0;0;1;0;0;0;0;0;455520,661199999973178;5368560,709799999371171;8,398255311000071;48,468605001000071;1
08250414111500901480;08;1;11;000;2025;04;17;2;2;5;3;0;0;1;1;0;0;0;0;508793,969800000078976;5406823,836300000548363;9,119786017000024;48,814337698000031;1
08250410226700942000;08;2;26;041;2025;04;17;5;3;1;5;0;0;1;1;0;0;0;0;477111,142500000074506;5465409,780099999159575;8,684908217000043;49,340980007000041;1
08250429316200940020;08;3;16;056;2025;04;18;3;3;0;6;0;0;1;1;0;0;0;0;422863,188500000163913;5327198,693800000473857;7,964055181000049;48,093385154000032;1
08250415116200910600;08;1;16;015;2025;04;15;3;3;0;1;0;1;1;0;0;0;0;0;523384,350100000388920;5394577,428799999877810;9,317829152000058;48,703792957000076;1
08250501216300009470;08;2;16;015;2025;05;19;5;3;5;3;1;0;1;1;0;0;0;0;450705,336600000038743;5404143,293700000271201;8,328883687000030;48,788332164000053;1
08250420415100950510;08;4;15;039;2025;04;12;1;3;4;6;0;0;1;1;0;0;0;0;530151,132000000216067;5374192,622999999672174;9,408316593000052;48,520120920000068;1
08250502336400975040;08;3;36;006;2025;05;18;6;3;5;3;0;0;1;1;0;0;0;0;391692,544999999925494;5287679,123999999836087;7,555482292000022;47,733393105000061;1
08250423111500942720;08;1;11;000;2025;04;12;4;3;1;5;0;0;1;1;0;0;0;0;508067,040199999697506;5397487,244599999859929;9,109701117000043;48,730355985000074;1
08250410212102884400;08;2;15;017;2025;04;16;5;3;6;7;0;0;1;0;1;0;0;0;455499,019700000062585;5421414,091900000348687;8,392264274000070;48,944050045000040;1
08250428215202964280;08;2;15;100;2025;04;00;2;3;5;3;2;0;1;1;0;0;0;0;474712,088800000026822;5451840,665599999949336;8,652741096000057;49,218830909000076;1
08250429317000948940;08;3;17;089;2025;04;14;3;3;5;3;0;0;1;1;0;0;0;0;431970,146999999880791;5375474,552200000733137;8,078557938000074;48,528690103000031;1
08250410212010925170;08;2;12;000;2025;04;07;5;3;5;2;0;0;1;1;0;0;0;0;458959,190299999900162;5428364,623800000175834;8,438814867000076;49,006810913000038;1
08250419237200952230;08;2;37;040;2025;04;18;7;3;0;7;0;0;1;0;0;0;0;0;477620,404400000348687;5364824,387800000607967;8,697427933000029;48,436166555000057;1
08250416136100916720;08;1;36;088;2025;04;16;4;2;0;7;0;0;1;0;0;0;0;0;580415,876099999994040;5411962,985500000417233;10,096280111000056;48,855419087000030;1
08250427222500963600;08;2;22;000;2025;04;12;1;3;3;2;0;0;1;1;0;0;0;0;461307,700699999928474;5480575,939300000667572;8,465885421000053;49,476595593000070;1
08250425421300927680;08;4;21;000;2025;04;16;6;3;3;2;0;0;1;1;0;0;0;0;571366,639100000262260;5360472,285599999129772;9,964072137000073;48,393371368000032;1
08250501212102982130;08;2;12;000;2025;05;21;5;3;0;7;2;0;1;0;0;0;0;0;458312,637799999676645;5428351,092800000682473;8,429975860000070;49,006645864000063;1
08250428415100948000;08;1;16;020;2025;04;16;2;3;4;6;0;0;1;1;0;0;0;0;524621,494900000281632;5380725,672700000926852;9,333820246000073;48,579134592000059;1
08250421135200941550;08;1;35;010;2025;04;14;2;3;0;1;0;0;1;0;0;0;0;0;600982,216000000014901;5391672,177500000223517;10,371598823000056;48,669929449000051;1
08250503436400974780;08;4;36;082;2025;05;19;7;3;6;6;0;0;0;0;1;0;0;1;547910,786000000312924;5295028,560000000521541;9,639890603000026;47,806828171000063;1
08250414222600896210;08;2;22;000;2025;04;14;2;3;5;7;0;0;1;1;0;0;0;0;462306,230999999679625;5482713,425799999386072;8,479464890000031;49,495884003000072;1
08250505226000998560;08;2;22;000;2025;05;12;2;3;5;5;0;0;1;1;0;0;0;0;463406,378600000403821;5480407,774700000882149;8,494870237000043;49,475213169000028;1
08250424311400947100;08;3;15;076;2025;04;14;5;3;5;3;0;1;1;1;0;0;0;0;392850,525299999862909;5297009,877499999478459;7,568619534000049;47,817514080000080;1
08250419335200938070;08;3;35;025;2025;04;16;7;2;4;1;0;0;1;1;0;0;0;0;499310,723100000061095;5282553,342100000008941;8,990813581000054;47,696364543000072;1
08250430335300965040;08;3;35;035;2025;04;20;4;3;4;6;0;0;1;0;0;1;0;0;485092,784699999727309;5290023,229000000283122;8,801067171000057;47,763403663000076;1
08250410212010915160;08;2;12;000;2025;04;16;5;3;5;3;0;0;1;1;0;0;0;0;460033,493300000205636;5427185,811400000005960;8,453620005000062;48,996277763000080;1
08250423426100932980;08;4;26;021;2025;04;16;4;3;5;3;0;0;1;1;0;0;0;0;558936,371000000275671;5327294,559399999678135;9,791554663000056;48,096191065000028;1
08250502226500975400;08;2;26;049;2025;05;19;6;3;0;7;0;0;1;0;0;0;0;0;486547,723199999891222;5462726,856699999421835;8,814903275000063;49,317128086000025;1
08250429119200936010;08;1;19;020;2025;04;17;3;3;5;2;0;0;1;1;0;0;0;0;519960,555999999865890;5407497,759600000455976;9,271921847000044;48,820141780000029;1
08250419111110911480;08;1;11;000;2025;04;17;7;3;0;7;0;0;1;0;0;0;0;0;512772,064199999906123;5402346,921199999749660;9,173833741000067;48,773994786000060;1
08250419435100932430;08;4;35;016;2025;04;20;7;3;0;1;1;0;1;0;0;0;0;0;534691,350399999879301;5278055,139200000092387;9,461987900000054;47,654961319000051;1
08250502317600968230;08;3;17;051;2025;05;13;6;3;8;1;0;0;1;0;0;0;0;0;442991,123999999836087;5339591,119999999180436;8,232682937000050;48,206988067000054;1
08250502118400989200;08;1;18;048;2025;05;18;6;3;0;2;0;0;1;0;0;0;0;1;514195,869599999859929;5415928,550400000065565;9,193682702000046;48,896141873000033;1
08250504435100981540;08;4;35;016;2025;05;13;1;3;5;3;0;1;1;1;0;0;0;0;536915,384100000374019;5278826,623299999162555;9,491669634000061;47,661779586000080;1
08250411311010921880;08;3;11;000;2025;04;09;6;3;5;3;0;0;1;1;0;0;0;0;412721,762099999934435;5317414,139200000092387;7,829879630000050;48,004062451000038;1
08250430222400960450;08;2;26;038;2025;04;16;4;2;0;7;0;0;1;0;0;0;0;0;471482,640899999998510;5480805,062799999490380;8,606321262000051;49,479219739000030;1
08250429212010939140;08;2;15;105;2025;04;18;3;2;5;3;0;0;1;1;0;0;0;0;456532,642300000414252;5441648,789799999445677;8,404209547000050;49,126136203000044;1
08250429215502950590;08;2;15;066;2025;04;16;3;3;0;3;0;0;1;0;0;0;0;0;461205,803999999538064;5453269,330000000074506;8,467138743000021;49,230975117000071;1
08250410136200895270;08;1;36;060;2025;04;16;5;2;6;7;0;0;1;0;1;0;0;0;574757,082499999552965;5429951,914599999785423;10,022448596000061;49,017924300000061;1
08250506116000972970;08;4;16;025;2025;05;16;3;3;9;1;0;0;1;0;0;0;0;0;504028,262699999846518;5361398,517599999904633;9,054429568000046;48,405730524000035;1
08250429222200957710;08;2;22;000;2025;04;08;3;3;3;2;0;0;1;1;0;0;0;0;461321,669700000435114;5481927,048699999228120;8,465946085000041;49,488748996000027;1
08250411221400948500;08;2;21;000;2025;04;18;6;3;0;7;0;0;1;0;0;0;0;0;477510,105000000447035;5471270,210000000894070;8,690069133000065;49,393708886000070;1
08250410115400896000;08;1;15;045;2025;04;09;5;3;6;7;0;0;1;0;1;0;0;0;501397,611800000071526;5393887,225299999117851;9,018993502000058;48,698020630000030;1
08250430116500951640;08;1;16;049;2025;04;13;4;3;1;5;0;0;1;1;0;0;0;0;528671,444299999624491;5386369,757500000298023;9,389118420000045;48,629736677000039;1
08250428116500937330;08;1;16;049;2025;04;12;2;3;5;3;0;0;1;1;0;0;0;0;525479,244199999608099;5386015,022600000724196;9,345774112000072;48,626683684000056;1
08250419311010908500;08;3;11;000;2025;04;13;7;3;0;7;0;0;1;0;0;0;0;0;413454,339999999850988;5319628,626000000163913;7,839252003000070;48,024082074000034;1
08250409436300908830;08;4;36;081;2025;04;11;4;3;6;2;0;0;0;1;1;0;0;0;562390,862300000153482;5281855,358999999240041;9,831376548000037;47,687072813000043;1
08250501221400998640;08;2;21;000;2025;05;13;5;3;7;7;0;0;1;0;0;0;0;0;476527,539099999703467;5470621,058700000867248;8,676567056000067;49,387832771000035;1
