OID_;UIDENTSTLAE;ULAND;UREGBEZ;UKREIS;UGEMEINDE;UJAHR;UMONAT;USTUNDE;UWOCHENTAG;UKATEGORIE;UART;UTYP1;ULICHTVERH;IstStrassenzustand;IstRad;IstPKW;IstFuss;IstKrad;IstGkfz;IstSonstige;LINREFX;LINREFY;XGCSWGS84;YGCSWGS84;PLST
81912;08240131426200967290;08;4;26;013;2024;01;15;4;3;0;3;0;0;1;1;0;0;0;0;545582,739000000059605;5323587,918999999761581;9,611823122000033;48,063939483000070;1
81919;08240131231102981390;08;2;36;040;2024;01;12;4;3;5;3;0;1;1;1;0;0;0;0;485571,850999999791384;5420158,740000000223517;8,802998618000061;48,934190008000030;1
81921;08240131226600978440;08;2;26;082;2024;01;18;4;3;4;6;2;0;1;0;0;0;0;0;475716,374099999666214;5478550,272900000214577;8,664904664000062;49,459122658000069;1
81924;08240131215202975990;08;2;15;084;2024;01;07;4;3;0;3;1;1;1;1;0;0;0;0;473198,493300000205636;5445522,450999999418855;8,632377869000038;49,161933375000046;1
81931;08240131119400985220;08;1;19;079;2024;01;06;4;3;4;6;2;0;1;0;0;0;0;0;524447,080099999904633;5407602,229800000786781;9,333046829000068;48,820921199000054;1
81938;08240131115100968390;08;1;15;003;2024;01;20;4;3;6;4;2;0;0;1;1;0;0;0;499672,543399999849498;5392586,976999999955297;8,995550905000073;48,686324947000060;1
81939;08240131111500996980;08;1;11;000;2024;01;07;4;3;6;2;1;0;0;0;1;0;0;1;518722,653699999675155;5400774,901900000870228;9,254751790000057;48,759702460000028;1
81953;08240130311300986240;08;3;11;000;2024;01;17;3;3;1;7;0;0;1;1;0;0;0;0;409666,254300000146031;5316458,482899999246001;7,789125621000039;47,995041631000049;1
81954;08240130231000976450;08;2;36;044;2024;01;19;3;1;2;6;2;1;1;1;0;0;0;0;481880,565399999730289;5406205,894500000402331;8,753216467000072;48,808576822000077;1
81956;08240130222600986290;08;2;22;000;2024;01;14;3;3;5;3;0;0;1;1;0;0;0;0;463595,065899999812245;5483465,822499999776483;8,497193091000042;49,502730139000050;1
81959;08240130212702968030;08;2;15;017;2024;01;13;3;3;5;3;0;0;1;1;0;0;0;0;454628,102199999615550;5419962,840600000694394;8,380532714000026;48,930932491000078;1
81960;08240130128200979070;08;1;28;128;2024;01;16;3;3;6;4;0;0;0;1;1;0;0;0;549073,873100000433624;5503305,519600000232458;9,680249851000042;49,680276803000027;1
81969;08240130117300985950;08;1;17;026;2024;01;16;3;3;5;3;0;0;1;1;0;0;0;0;549022,330799999646842;5394115,970899999141693;9,666215650000026;48,698153820000073;1
81974;08240130111130992780;08;1;11;000;2024;01;10;3;3;0;7;0;0;0;1;1;0;0;0;512061,080799999646842;5396607,934299999848008;9,163988890000041;48,722381195000025;1
81986;08240129317200985520;08;3;17;153;2024;01;17;2;3;5;3;1;0;1;1;0;0;0;0;421910,883000000379980;5390651,118100000545382;7,939477489000069;48,664027894000071;1
81988;08240129316100975540;08;3;16;039;2024;01;14;2;3;5;2;0;0;1;0;0;0;0;1;417562,142799999564886;5326646,671299999579787;7,892982240000038;48,087755726000069;1
82007;08240129116500974060;08;1;16;049;2024;01;10;2;3;0;1;0;0;1;0;0;0;0;0;525195,751600000075996;5386027,966099999845028;9,341927745000021;48,626811610000061;1
82009;08240129116200972410;08;1;16;080;2024;01;08;2;3;4;6;0;0;1;1;0;0;0;0;519112,173899999819696;5395099,048900000751019;9,259788575000073;48,708630985000070;1
82013;08240129115100985640;08;1;15;051;2024;01;15;2;3;0;7;0;0;1;0;0;0;0;1;502840,061999999918044;5385072,406999999657273;9,038535862000060;48,618716300000074;1
82017;08240128435100961080;08;4;35;042;2024;01;14;1;3;6;1;0;0;0;0;1;1;0;0;552713,531000000424683;5278455,420800000429153;9,702023798000027;47,657345310000039;1
82034;08240128121100983510;08;1;25;006;2024;01;11;1;3;0;1;0;0;1;0;0;0;0;0;502066,013799999840558;5453092,813100000843406;9,028377656000032;49,230612792000045;1
82046;08240127435200980500;08;4;35;066;2024;01;15;7;3;6;4;0;0;0;1;1;0;0;0;518852,974999999627471;5286988,400900000706315;9,251455910000061;47,735994473000062;1
82047;08240127435100986470;08;4;35;029;2024;01;20;7;3;9;1;2;0;1;0;0;0;0;0;544581,721900000236928;5272183,183299999684095;9,593094405000045;47,601523699000040;1
82048;08240127435100979560;08;4;35;030;2024;01;19;7;3;9;1;2;0;1;0;0;0;0;0;544553,614199999719858;5275473,963700000196695;9,593055202000073;47,631133800000043;1
82050;08240207316100012560;08;3;16;011;2024;02;16;4;3;0;1;1;1;1;0;0;0;0;0;418374,357099999673665;5330007,689500000327826;7,903243958000076;48,118093893000037;1
82054;08240127416100980860;08;4;16;036;2024;01;15;7;3;5;3;0;0;1;1;0;0;0;0;494386,102400000207126;5374292,382300000637770;8,923972430000049;48,521717406000050;1
82056;08240127335300980830;08;3;35;081;2024;01;15;7;3;5;3;0;0;1;1;0;0;0;0;489911,256299999542534;5296355,177300000563264;8,865220938000050;47,820468740000081;1
82059;08240206136100000260;08;1;36;088;2024;02;13;3;3;5;3;0;0;1;1;0;0;0;0;580617,823800000362098;5413276,485300000756979;10,099291383000036;48,867206729000031;1
82073;08240127212702955720;08;2;15;046;2024;01;09;7;3;5;3;0;0;1;1;0;0;0;0;451139,156000000424683;5414758,872999999672174;8,333523872000058;48,883856353000056;1
82074;08240127136300973440;08;1;36;049;2024;01;17;7;3;5;2;0;0;1;1;0;0;0;0;566485,143000000156462;5416122,893999999389052;9,907071283000050;48,894485381000038;1
82089;08240127111500007140;08;1;11;000;2024;01;15;7;3;0;4;0;0;0;0;1;0;0;1;515583,365500000305474;5408535,021099999547005;9,212331462000066;48,829598040000064;1
82092;08240126435100951440;08;4;35;029;2024;01;08;6;2;6;2;0;1;0;1;1;0;0;0;544965,397300000302494;5271666,728800000622869;9,598145392000049;47,596850486000051;1
82099;08240126311010959630;08;3;36;008;2024;01;17;6;3;0;4;2;1;0;1;1;0;0;0;396271,467699999921024;5276040,279699999839067;7,619299163000051;47,629453266000041;1
82124;08240126121300954650;08;1;21;000;2024;01;13;6;3;5;3;0;1;1;1;0;0;0;0;514165,953999999910593;5443264,494699999690056;9,194229011000061;49,142044005000059;1
82127;08240128127202985900;08;1;27;014;2024;01;19;1;3;6;4;1;0;0;1;1;0;0;0;577736,752999999560416;5443651,610999999567866;10,065827684000055;49,140770258000032;1
82129;08240126116010981300;08;1;16;033;2024;01;11;6;3;6;7;0;1;0;1;1;0;0;0;532652,193300000391901;5388570,877900000661612;9,443315596000048;48,649342577000027;1
82137;08240209116000013450;08;4;16;031;2024;02;15;6;3;5;2;0;0;1;1;0;0;0;0;502437,436900000087917;5362956,758099999278784;9,032943514000067;48,419757452000056;1
82139;08240125421200948950;08;4;25;072;2024;01;15;5;3;0;7;0;0;1;0;0;0;0;0;583436,256900000385940;5372281,747600000351667;10,129439851000029;48,498112871000046;1
82140;08240125336300964780;08;3;36;081;2024;01;06;5;3;6;4;2;1;0;1;1;0;0;0;410591,241499999538064;5281557,284099999815226;7,808731301000023;47,681218508000029;1
82142;08240125335300980370;08;3;35;075;2024;01;13;5;3;0;3;0;0;1;1;0;0;0;0;488492,480200000107288;5290227,933499999344349;8,846429590000071;47,765315163000025;1
82144;08240125317200951170;08;3;17;005;2024;01;05;5;3;5;3;2;1;1;1;0;0;0;0;424436,096099999733269;5376225,801300000399351;7,976391597000031;48,534585603000039;1
82146;08240125316200970170;08;3;16;009;2024;01;17;5;3;5;3;0;0;1;1;0;0;0;0;416383,106999999843538;5325022,661000000312924;7,877470567000046;48,072993613000051;1
82149;08240125311010978000;08;3;11;000;2024;01;12;5;3;6;3;0;0;0;1;1;0;0;0;414308,043899999931455;5316749,602700000628829;7,851274832000058;47,998299332000045;1
82157;08240125226400983700;08;2;26;084;2024;01;19;5;3;5;3;2;1;1;1;0;0;0;0;468512,518799999728799;5471099,336899999529123;8,566091092000022;49,391773072000035;1
82160;08240125216200947470;08;2;16;028;2024;01;07;5;3;8;1;0;0;1;0;0;0;0;0;427095,128700000233948;5397782,321299999952316;8,008614167000076;48,728797885000063;1
82174;08240125118200964470;08;1;18;027;2024;01;09;5;3;0;6;0;0;1;1;0;0;0;0;503804,508500000461936;5411935,132500000298023;9,051870161000068;48,860368830000027;1
82183;08240124435200961640;08;4;35;067;2024;01;19;4;3;6;4;2;1;0;1;1;0;0;0;529389,642099999822676;5291998,433599999174476;9,392327087000069;47,780677570000080;1
82187;08240124425000974280;08;4;25;033;2024;01;07;4;2;5;3;1;0;1;1;0;0;0;0;555692,187900000251830;5347987,220000000670552;9,750701086000049;48,282636544000070;1
82191;08240124415112968990;08;4;15;060;2024;01;16;4;3;8;1;0;1;1;0;0;0;0;0;514134,101700000464916;5379866,701799999922514;9,191603243000031;48,571731503000080;1
82214;08240124116400974370;08;1;16;027;2024;01;14;4;3;6;7;0;1;0;1;1;0;0;0;533970,045400000177324;5393609,483899999409914;9,461621230000048;48,694598816000052;1
82216;08240124111500960640;08;1;11;000;2024;01;18;4;2;5;3;2;0;1;1;0;0;0;0;513286,034599999897182;5406556,323599999770522;9,180965219000029;48,811851371000046;1
82223;08240123437100948630;08;4;37;088;2024;01;06;3;3;6;4;2;2;1;0;1;0;0;0;518697,766499999910593;5307924,967399999499321;9,250289903000066;47,924373006000053;1
82238;08240124216200959660;08;2;16;007;2024;01;17;4;3;0;2;1;1;1;1;0;0;0;0;438281,751000000163913;5389867,390000000596046;8,161897816000021;48,658810352000046;1
82258;08240123326300944310;08;3;26;017;2024;01;17;3;2;6;2;2;1;0;1;1;0;0;0;440296,933100000023842;5321927,610200000926852;8,198898927000073;48,047837570000070;1
82259;08240212126100059970;08;1;26;045;2024;02;21;2;3;6;6;2;1;0;1;1;0;0;0;548074,942599999718368;5473509,484500000253320;9,662768539000069;49,412367127000039;1
82267;08240123235200972610;08;2;35;006;2024;01;06;3;2;0;1;2;1;1;0;0;0;0;0;475893,336400000378489;5381807,038899999111891;8,673097028000029;48,588882719000026;1
82272;08240123221400982940;08;2;21;000;2024;01;08;3;3;5;3;0;1;1;1;0;0;0;0;474820,601599999703467;5469947,731200000271201;8,653089815000044;49,381708104000040;1
82274;08240123221300961450;08;2;21;000;2024;01;17;3;2;5;3;2;1;1;0;0;0;0;0;477359,532899999991059;5474679,559299999848008;8,687799740000060;49,424369865000074;1
82279;08240123212010943940;08;2;12;000;2024;01;12;3;3;6;4;0;0;0;1;1;0;0;0;455997,254700000397861;5429232,325799999758601;8,398222056000066;49,014411902000063;1
82295;08240131311010976410;08;3;11;000;2024;01;20;4;3;5;3;2;0;1;1;0;0;0;0;413064,511099999770522;5315042,131699999794364;7,834954264000032;47,982772160000081;1
82302;08240123115200942400;08;1;15;021;2024;01;06;3;3;5;3;2;1;1;1;0;0;0;0;490608,243400000035763;5382413,277200000360608;8,872626684000068;48,594730154000047;1
82314;08240122415300942200;08;4;15;059;2024;01;17;2;3;5;3;2;1;1;1;0;0;0;0;516326,317099999636412;5368379,917899999767542;9,220871195000029;48,468339635000063;1
82320;08240122335400988760;08;3;35;099;2024;01;17;2;3;0;1;2;1;1;0;0;0;0;0;495022,712500000372529;5298247,068399999290705;8,933484854000028;47,837550797000063;1
82330;08240210216100005860;08;2;16;022;2024;02;16;7;3;0;7;0;0;1;0;0;0;0;0;434377,810300000011921;5405680,837400000542402;8,106373641000062;48,800653609000051;1
82334;08240122212010969860;08;2;12;000;2024;01;16;2;2;6;7;1;1;0;1;1;0;0;0;461033,309500000439584;5422833,163100000470877;8,467704876000028;48,957188458000076;1
82337;08240122119100969880;08;1;19;008;2024;01;18;2;3;5;3;2;1;1;1;0;0;0;0;532714,688299999572337;5420099,530099999159575;9,446674602000030;48,932960718000061;1
82339;08240122118010974630;08;1;18;021;2024;01;18;2;2;6;4;1;1;0;1;1;0;0;0;521414,805300000123680;5427440,811000000685453;9,292779081000049;48,999493875000041;1
82340;08240122118010958280;08;1;15;052;2024;01;17;2;2;6;4;2;1;0;1;1;0;0;0;493627,877999999560416;5409189,528999999165535;8,913166089000072;48,835648746000061;1
82341;08240122117200986230;08;1;17;024;2024;01;05;2;3;4;6;2;0;1;0;0;0;0;0;559878,560999999754131;5386609,117599999532104;9,812651787000050;48,629680362000045;1
82344;08240122111130940340;08;1;11;000;2024;01;15;2;2;0;1;0;1;1;0;0;0;0;0;505386,837100000120699;5399629,207299999892712;9,073281930000064;48,749654051000050;1
82345;08240121436400935210;08;4;36;093;2024;01;13;1;2;5;3;0;0;1;1;0;0;0;0;543811,825000000186265;5316492,755999999120831;9,587328962000072;48,000230798000075;1
82357;08240210111500032230;08;1;11;000;2024;02;12;7;3;0;1;0;1;1;0;0;0;0;0;514894,659799999557436;5402985,062699999660254;9,202746197000067;48,779688257000032;1
82369;08240120311010987730;08;3;11;000;2024;01;13;7;2;5;6;0;0;1;1;0;0;0;0;412873,200799999758601;5314791,084799999371171;7,832441944000038;47,980487877000030;1
82371;08240120237100949930;08;2;37;004;2024;01;21;7;3;6;2;2;1;0;1;1;0;0;0;454223,485799999907613;5373683,341000000014901;8,380145912000046;48,514594530000068;1
82383;08240120119100934530;08;1;19;008;2024;01;17;7;3;6;4;2;0;1;0;1;0;0;0;532173,562500000000000;5421027,399100000038743;9,439359742000022;48,941335692000052;1
82404;08240119317300957890;08;3;17;065;2024;01;13;6;3;6;7;0;0;0;1;1;0;0;0;414085,669400000013411;5355079,045600000768900;7,840547342000036;48,343046145000073;1
82407;08240119221011986980;08;2;21;000;2024;01;18;6;2;6;4;0;0;0;1;1;0;0;0;476609,515399999916553;5471993,368000000715256;8,677615833000061;49,400179652000077;1
82412;08240119121500943390;08;1;25;039;2024;01;07;6;3;0;1;0;2;1;0;0;0;0;0;511830,340200000442564;5458894,088199999183416;9,162666264000052;49,282685497000045;1
82429;08240118436400974080;08;4;36;082;2024;01;18;5;3;5;2;2;1;1;1;0;0;0;0;547415,666799999773502;5294447,850600000470877;9,633214770000052;47,801640230000032;1
82431;08240118436200944210;08;4;36;064;2024;01;14;5;3;6;2;0;1;0;1;1;0;0;0;546569,934399999678135;5293869,746700000017881;9,621859019000055;47,796500789000049;1
82432;08240118435100926930;08;4;35;016;2024;01;11;5;3;0;1;0;1;1;0;0;0;0;0;536870,905500000342727;5278278,118300000205636;9,491030977000037;47,656847008000057;1
82442;08240118311500956940;08;3;15;068;2024;01;17;5;2;6;4;2;2;0;1;1;0;0;0;440365,083899999968708;5302059,333499999716878;8,202568758000041;47,869101433000026;1
82444;08240118311010952220;08;3;36;050;2024;01;05;5;3;5;3;2;1;1;1;0;0;0;0;399394,878200000151992;5274862,946900000795722;7,661132595000026;47,619355552000059;1
82452;08240118212702929620;08;2;15;096;2024;01;07;5;3;6;4;1;2;0;0;1;0;0;1;463975,717000000178814;5418313,345499999821186;8,508296815000051;48,916709428000047;1
82470;08240118116100946390;08;1;16;019;2024;01;16;5;3;5;2;1;1;1;1;0;0;0;0;523212,083499999716878;5398218,776399999856949;9,315692748000060;48,736556659000030;1
82471;08240118116010953490;08;1;16;080;2024;01;11;5;2;6;4;0;1;0;1;1;0;0;0;518343,032300000078976;5397447,767000000923872;9,249438316000067;48,729783085000065;1
82476;08240118111500954920;08;1;11;000;2024;01;11;5;3;6;2;0;1;0;1;1;0;0;0;512806,961500000208616;5401850,193199999630451;9,174293240000054;48,769525537000050;1
82510;08240117231000959760;08;2;31;000;2024;01;17;4;2;6;2;2;1;0;0;1;0;0;1;478518,280500000342727;5415975,589900000020862;8,706910765000032;48,896355235000044;1
82512;08240117222600954530;08;2;22;000;2024;01;08;4;3;0;1;0;2;1;0;0;0;0;0;462725,156999999657273;5482582,770800000056624;8,485262159000058;49,494734715000050;1
82514;08240117221200956580;08;2;21;000;2024;01;18;4;3;0;7;2;1;1;0;0;0;0;0;477734,255900000222027;5473176,386399999260902;8,693051232000073;49,410862910000048;1
82529;08240117126100942460;08;1;26;072;2024;01;13;4;2;6;4;0;1;0;1;1;0;0;0;538126,965300000272691;5465693,213999999687076;9,524881798000024;49,342767257000048;1
82532;08240117118200936820;08;1;18;011;2024;01;06;4;3;5;3;1;2;1;1;0;0;0;0;505342,242800000123680;5407908,810200000181794;9,072782909000068;48,824137275000055;1
82542;08240116436100921440;08;4;36;055;2024;01;15;3;3;5;3;0;0;1;1;0;0;0;0;576832,461199999786913;5296982,775800000876188;10,026459415000033;47,821605544000079;1
82544;08240116435100970540;08;4;35;016;2024;01;11;3;3;5;3;0;0;1;1;0;0;0;0;537231,002999999560416;5281808,377000000327826;9,496127388000048;47,688589411000066;1
82550;08240116336100923420;08;3;36;084;2024;01;09;3;3;6;4;0;0;0;1;1;0;0;0;405002,953300000168383;5277237,800200000405312;7,735230967000064;47,641565394000054;1
82554;08240116317600951370;08;3;17;145;2024;01;14;3;3;6;7;0;0;0;1;1;0;0;0;442465,127000000327826;5349952,256699999794364;8,224195087000055;48,300149014000056;1
82558;08240116231102936490;08;2;36;038;2024;01;07;3;3;6;4;1;0;0;1;1;0;0;0;486300,547600000165403;5427494,616000000387430;8,812701162000053;49,000197324000055;1
82559;08240214135010028310;08;1;35;016;2024;02;12;4;2;6;7;0;0;0;1;1;0;0;0;586867,458800000138581;5381894,111800000071526;10,177881050000053;48,584105616000045;1
82560;08240116231000930050;08;2;31;000;2024;01;15;3;3;6;6;0;0;0;1;1;0;0;0;481339,932000000029802;5417519,062799999490380;8,745337449000033;48,910331236000047;1
82561;08240116231000929260;08;2;31;000;2024;01;07;3;3;6;4;2;0;0;1;1;0;0;0;476819,526999999769032;5413024,466000000014901;8,683901258000049;48,869746688000077;1
82567;08240116221011946990;08;2;26;006;2024;01;15;3;3;5;3;0;0;1;1;0;0;0;0;483980,758399999700487;5466883,782099999487400;8,779416319000063;49,354457767000042;1
82568;08240201317500993170;08;3;17;096;2024;02;15;5;3;9;1;0;1;1;0;0;0;0;0;421971,611999999731779;5369839,480000000447035;7,944206837000024;48,476839888000029;1
82573;08240116127202920460;08;1;27;091;2024;01;13;3;3;3;1;0;2;0;1;1;0;0;1;579756,328700000420213;5452188,496500000357628;10,095205315000044;49,217289493000067;1
82588;08240115437200919020;08;4;37;104;2024;01;19;2;3;5;3;2;1;1;1;0;0;0;0;516854,955199999734759;5326354,642400000244379;9,226346426000021;48,090237852000030;1
82613;08240115311010917280;08;3;15;014;2024;01;07;2;3;0;7;2;1;1;0;0;0;0;0;412867,040699999779463;5306787,492200000211596;7,833979940000063;47,908491469000069;1
82635;08240115216100917010;08;2;16;012;2024;01;06;2;3;5;3;2;0;1;1;0;0;0;0;442555,106399999931455;5420457,602499999105930;8,215643581000052;48,934379817000035;1
82638;08240115212702949110;08;2;15;017;2024;01;07;2;2;5;2;0;0;1;0;0;0;0;1;457912,992800000123680;5420487,314200000837445;8,425325069000053;48,935882416000027;1
82645;08240124216100972930;08;2;16;043;2024;01;07;4;3;5;2;2;1;1;1;0;0;0;0;441880,065499999560416;5411112,703999999910593;8,207756754000059;48,850260132000074;1
82671;08240204111500009410;08;1;11;000;2024;02;19;1;2;2;6;2;0;1;0;0;0;0;1;512872,673799999989569;5396520,529999999329448;9,175020962000076;48,721578672000078;1
82678;08240214317000014050;08;3;17;151;2024;02;07;4;3;4;6;2;0;1;0;0;0;0;0;412239,945199999958277;5366405,913599999621511;7,813276764000022;48,444673503000047;1
82690;08240329136000609470;08;1;36;065;2024;03;16;6;3;0;1;0;0;1;0;0;0;0;0;557299,331000000238419;5405093,577999999746680;9,780217623000055;48,796194062000041;1
82692;08240329117300564800;08;1;17;026;2024;03;20;6;3;5;3;2;0;1;1;0;0;0;0;549961,769199999980628;5393457,130300000309944;9,678902037000057;48,692152715000077;1
82703;08240328317100612270;08;3;17;116;2024;03;07;5;3;0;1;0;1;1;0;0;0;0;0;432948,233599999919534;5387466,113199999555945;8,089869344000022;48,636661104000041;1
82707;08240328226600607040;08;2;26;096;2024;03;16;5;3;4;2;0;0;1;1;0;0;0;0;475550,548499999567866;5487937,446200000122190;8,662035423000077;49,543550584000059;1
82710;08240328221200591850;08;2;21;000;2024;03;13;5;3;5;3;0;0;1;0;0;0;0;0;477685,862300000153482;5473116,723200000822544;8,692387456000063;49,410324476000028;1
82711;08240328221011618590;08;2;21;000;2024;03;11;5;2;3;5;0;0;1;1;0;0;0;0;475354,506400000303984;5466594,694199999794364;8,660653211000067;49,351569762000054;1
82717;08240328212010554150;08;2;12;000;2024;03;15;5;3;6;4;0;0;0;1;1;0;0;0;454784,619400000199676;5428256,195699999108911;8,381747881000024;49,005543861000035;1
82727;08240328119300607060;08;1;19;061;2024;03;13;5;3;6;6;0;0;0;1;1;0;0;0;538851,733099999837577;5414444,933000000193715;9,529926000000046;48,881740569000044;1
82728;08240328119200565200;08;1;19;093;2024;03;15;5;2;0;7;0;0;1;0;0;0;0;0;523465,517199999652803;5406216,554600000381470;9,319595804000073;48,808493844000054;1
82732;08240328115100588140;08;1;15;051;2024;03;15;5;3;3;2;0;0;1;1;0;0;0;0;503322,084400000050664;5385261,704800000414252;9,045077778000064;48,620416889000069;1
82739;08240327311010573220;08;3;36;050;2024;03;13;4;2;5;3;0;0;1;1;0;0;0;0;399152,162999999709427;5275580,621999999508262;7,657738148000021;47,625773523000078;1
82744;08240327127202581070;08;1;27;075;2024;03;14;4;2;0;7;0;0;1;0;0;0;0;0;579631,463200000114739;5470262,562699999660254;10,097093586000028;49,379854912000042;1
