Unfall_ID;Original_Unfall_ID;Datum + Uhrzeit;Koordinaten Breitengrad;Koordinaten Längengrad;Gemeinde;Anzahl der Getöteten;Anzahl der Schwerverletzten;Anzahl der Leichtverletzten;Anzahl Beteiligte;Unfallart;Charakteristik;Besonderheiten;Lichtzeichenanlage;Lichtverhältnisse;Straßenzustand;Aufprall auf Hindernis;Unfallkategorie;Unfalltyp;Beteiligter 1: Ursachen;Beteiligter 2: Ursachen;Beteiligter 1: Verkehrsbeteiligung;Beteiligter 2: Verkehrsbeteiligung;beteiligt_fuss;beteiligt_fahrrad;beteiligt_pkw;beteiligt_sonst_kfz;beteiligt_sonst;Anzahl Fahrrad;Anzahl zu Fuß;Anzahl Pkw;Anzahl Pkw/Lkw/Bus;Anzahl sonstige Kfz;Anzahl sonstige;Anzahl sonstige Verkehrsmittel
10149;BWPV110001475365;2020-08-19T19:15:00Z;;;Karlsruhe, Stadt;0;0;0;1;Unfall anderer Art;;Radverkehrsanlage neben der Fahrbahn / baulich getrennte RVA;;;;sonstiges Hindernis;Sonstiger Sachschadensunfall ohne Alkoholeinwirkung;Sonstiger Unfall;;;;;FALSE;TRUE;;;;1;0;;0;;;0
10150;BWPV110001475618;2020-08-22T09:52:00Z;;;Karlsruhe, Stadt;0;0;1;2;Zusammenstoß zwischen Fahrzeug und Fußgänger;;;;;;sonstiges Hindernis;Unfall mit Leichtverletzten;Sonstiger Unfall;;;;;TRUE;FALSE;;;;0;1;;1;;;0
10151;BWPV110001476010;2020-08-26T04:55:00Z;;;Karlsruhe, Stadt;0;0;1;2;Zusammenstoß mit entgegenkommendem Fahrzeug;Einmündung;;;;;kein Aufprall;Unfall mit Leichtverletzten;Abbiegeunfall;;;;;FALSE;TRUE;;;;1;0;;1;;;0
10152;BWPV110001476070;2020-08-20T13:45:00Z;;;Karlsruhe, Stadt;0;0;0;2;Zusammenstoß mit entgegenkommendem Fahrzeug;Einmündung;Radverkehrsanlage neben der Fahrbahn / baulich getrennte RVA;;;;kein Aufprall;Sonstiger Sachschadensunfall ohne Alkoholeinwirkung;Abbiegeunfall;;;;;FALSE;TRUE;;;;1;0;;1;;;0
10153;BWPV110001476086;2020-08-26T16:19:00Z;;;Karlsruhe, Stadt;0;0;1;2;Zusammenstoß mit entgegenkommendem Fahrzeug;Grundstücksein-/ausfahrt;Radverkehrsanlage auf der Fahrbahn;;;;kein Aufprall;Unfall mit Leichtverletzten;Abbiegeunfall;;;;;FALSE;TRUE;;;;1;0;;1;;;0
10154;BWPV110001476124;2020-08-27T07:15:00Z;;;Karlsruhe, Stadt;0;1;0;2;Zusammenstoß mit vorausfahrendem/wartendem Fahrzeug;Kreuzung;;Lichtzeichenanlage in Betrieb;;;kein Aufprall;Unfall mit Schwerverletzten;Unfall im Längsverkehr;;;;;FALSE;TRUE;;;;2;0;;0;;;0
10155;BWPV110001476249;2020-08-16T13:29:00Z;;;Karlsruhe, Stadt;0;0;1;3;Zusammenstoß mit vorausfahrendem/wartendem Fahrzeug;Kreuzung;Radverkehrsanlage auf der Fahrbahn;Lichtzeichenanlage in Betrieb;;;kein Aufprall;Unfall mit Leichtverletzten;Unfall im Längsverkehr;;;;;FALSE;TRUE;;;;1;0;;2;;;0
10156;BWPV110001476523;2020-08-26T17:00:00Z;;;Karlsruhe, Stadt;0;0;1;2;Zusammenstoß mit entgegenkommendem Fahrzeug;Einmündung;Radverkehrsanlage auf der Fahrbahn;;;;kein Aufprall;Unfall mit Leichtverletzten;Abbiegeunfall;;;;;FALSE;TRUE;;;;1;0;;1;;;0
10157;BWPV110001476527;2020-08-24T17:10:00Z;;;Karlsruhe, Stadt;0;0;1;1;Unfall anderer Art;Gefälle;;;;;kein Aufprall;Unfall mit Leichtverletzten;Sonstiger Unfall;;;;;FALSE;TRUE;;;;1;0;;0;;;0
10158;BWPV110001476632;2020-08-14T06:45:00Z;;;Karlsruhe, Stadt;0;0;1;2;Zusammenstoß mit seitlich in gleicher Richtung fahrendem Fahrzeug;;Radverkehrsanlage auf der Fahrbahn;;;;kein Aufprall;Unfall mit Leichtverletzten;Sonstiger Unfall;;;;;FALSE;TRUE;;;;1;0;;1;;;0
10159;BWPV110001476644;2020-08-29T01:15:00Z;;;Karlsruhe, Stadt;0;1;0;1;Abkommen von Fahrbahn nach rechts;"Gefälle; Kreisverkehr";;;;;sonstiges Hindernis;Unfall mit Schwerverletzten;Sonstiger Unfall;;;;;FALSE;TRUE;;;;1;0;;0;;;0
10160;BWPV110001476650;2020-08-28T23:40:00Z;;;Karlsruhe, Stadt;0;0;1;2;Zusammenstoß mit einbiegendem/kreuzendem Fahrzeug;Kreuzung;;Lichtzeichenanlage in Betrieb;;;kein Aufprall;Unfall mit Leichtverletzten;Einbiege-/Kreuzen-Unfall;;;;;FALSE;TRUE;;;;1;0;;0;;;1
10161;BWPV110001477231;2020-08-20T12:15:00Z;;;Karlsruhe, Stadt;0;0;1;1;Unfall anderer Art;;;;;;kein Aufprall;Unfall mit Leichtverletzten;Sonstiger Unfall;;;;;FALSE;TRUE;;;;1;0;;0;;;0
10162;BWPV110001477280;2020-08-28T14:00:00Z;;;Karlsruhe, Stadt;0;0;1;2;Zusammenstoß mit anfahrendem/anhaltendem/ruhendem Fahrzeug;;;;;;kein Aufprall;Unfall mit Leichtverletzten;Unfall durch ruhenden Verkehr;;;;;FALSE;TRUE;;;;1;0;;1;;;0
10163;BWPV110001477426;2020-08-26T19:27:00Z;;;Karlsruhe, Stadt;0;1;0;2;Zusammenstoß mit seitlich in gleicher Richtung fahrendem Fahrzeug;Kreuzung;;Lichtzeichenanlage in Betrieb;;;kein Aufprall;Unfall mit Schwerverletzten;Abbiegeunfall;;;;;FALSE;TRUE;;;;1;0;;1;;;0
10164;BWPV110001477900;2020-08-21T07:30:00Z;;;Karlsruhe, Stadt;0;0;0;2;Zusammenstoß mit einbiegendem/kreuzendem Fahrzeug;Kreuzung;;;;;kein Aufprall;Sonstiger Sachschadensunfall ohne Alkoholeinwirkung;Einbiege-/Kreuzen-Unfall;;;;;FALSE;TRUE;;;;1;0;;1;;;0
10165;BWPV110001477902;2020-08-26T14:50:00Z;;;Karlsruhe, Stadt;0;0;1;2;Zusammenstoß mit entgegenkommendem Fahrzeug;Kreuzung;;;;;kein Aufprall;Unfall mit Leichtverletzten;Abbiegeunfall;;;;;FALSE;TRUE;;;;1;0;;1;;;0
10166;BWPV110001477958;2020-09-02T13:45:00Z;;;Karlsruhe, Stadt;0;0;1;1;Unfall anderer Art;Gefälle;;;;;kein Aufprall;Unfall mit Leichtverletzten;Fahrunfall;;;;;FALSE;TRUE;;;;1;0;;0;;;0
10167;BWPV110001477970;2020-08-31T16:35:00Z;;;Karlsruhe, Stadt;0;0;1;2;Zusammenstoß mit seitlich in gleicher Richtung fahrendem Fahrzeug;;;Lichtzeichenanlage in Betrieb;;;kein Aufprall;Unfall mit Leichtverletzten;Abbiegeunfall;;;;;FALSE;TRUE;;;;1;0;;1;;;0
10168;BWPV110001478011;2020-08-26T12:55:00Z;;;Karlsruhe, Stadt;0;1;0;2;Zusammenstoß mit entgegenkommendem Fahrzeug;Einmündung;Radverkehrsanlage auf der Fahrbahn;;;;kein Aufprall;Unfall mit Schwerverletzten;Abbiegeunfall;;;;;FALSE;TRUE;;;;1;0;;1;;;0
10169;BWPV110001478108;2020-08-27T15:20:00Z;;;Karlsruhe, Stadt;0;0;1;2;Zusammenstoß mit einbiegendem/kreuzendem Fahrzeug;Kreuzung;Fußgängerüberweg (Zebrastreifen);Lichtzeichenanlage in Betrieb;;;kein Aufprall;Unfall mit Leichtverletzten;Einbiege-/Kreuzen-Unfall;;;;;FALSE;TRUE;;;;1;0;;1;;;0
10170;BWPV110001478123;2020-08-25T16:20:00Z;;;Karlsruhe, Stadt;0;1;0;2;Unfall anderer Art;;;;;;kein Aufprall;Unfall mit Schwerverletzten;Unfall durch ruhenden Verkehr;;;;;FALSE;TRUE;;;;1;0;;1;;;0
10171;BWPV110001478221;2020-08-31T13:30:00Z;;;Karlsruhe, Stadt;0;0;0;2;Zusammenstoß mit einbiegendem/kreuzendem Fahrzeug;Einmündung;Radverkehrsanlage neben der Fahrbahn / baulich getrennte RVA;;;;kein Aufprall;Sonstiger Sachschadensunfall ohne Alkoholeinwirkung;Einbiege-/Kreuzen-Unfall;;;;;FALSE;TRUE;;;;1;0;;1;;;0
10172;BWPV110001478247;2020-09-01T01:15:00Z;;;Karlsruhe, Stadt;0;1;0;2;Zusammenstoß mit vorausfahrendem/wartendem Fahrzeug;;Radverkehrsanlage auf der Fahrbahn;;;;kein Aufprall;Unfall mit Schwerverletzten;Unfall im Längsverkehr;;;;;FALSE;TRUE;;;;1;0;;1;;;0
10173;BWPV110001478912;2020-09-04T14:55:00Z;;;Karlsruhe, Stadt;0;0;1;2;Zusammenstoß mit einbiegendem/kreuzendem Fahrzeug;;;;;;kein Aufprall;Unfall mit Leichtverletzten;Einbiege-/Kreuzen-Unfall;;;;;FALSE;TRUE;;;;1;0;;1;;;0
10174;BWPV110001479090;2020-09-06T06:30:00Z;;;Karlsruhe, Stadt;0;0;0;2;Zusammenstoß mit anfahrendem/anhaltendem/ruhendem Fahrzeug;;;;;;kein Aufprall;Sonstiger Sachschadensunfall ohne Alkoholeinwirkung;Unfall durch ruhenden Verkehr;;;;;FALSE;TRUE;;;;1;0;;1;;;0
10175;BWPV110001479249;2020-08-28T09:00:00Z;;;Karlsruhe, Stadt;0;0;1;2;Zusammenstoß zwischen Fahrzeug und Fußgänger;Einmündung;;;;;kein Aufprall;Unfall mit Leichtverletzten;Überschreiten-Unfall;;;;;TRUE;TRUE;;;;1;1;;0;;;0
10176;BWPV110001479292;2020-08-31T13:25:00Z;;;Karlsruhe, Stadt;0;0;1;2;Zusammenstoß mit seitlich in gleicher Richtung fahrendem Fahrzeug;Kreuzung;"Arbeitsstelle; Radverkehrsanlage auf der Fahrbahn";Lichtzeichenanlage in Betrieb;;;kein Aufprall;Unfall mit Leichtverletzten;Einbiege-/Kreuzen-Unfall;;;;;FALSE;TRUE;;;;1;0;;1;;;0
10177;BWPV110001479424;2020-09-07T05:10:00Z;;;Karlsruhe, Stadt;0;0;1;2;Zusammenstoß mit einbiegendem/kreuzendem Fahrzeug;Einmündung;;;;;kein Aufprall;Unfall mit Leichtverletzten;Abbiegeunfall;;;;;FALSE;TRUE;;;;1;0;;1;;;0
10178;BWPV110001479886;2020-09-08T17:45:00Z;;;Karlsruhe, Stadt;0;0;1;2;Zusammenstoß mit anfahrendem/anhaltendem/ruhendem Fahrzeug;;;;;;kein Aufprall;Unfall mit Leichtverletzten;Unfall durch ruhenden Verkehr;;;;;FALSE;TRUE;;;;1;0;;1;;;0
10179;BWPV110001480354;2020-09-04T10:20:00Z;;;Karlsruhe, Stadt;0;0;1;2;Zusammenstoß mit einbiegendem/kreuzendem Fahrzeug;Einmündung;Radverkehrsanlage auf der Fahrbahn;;;;kein Aufprall;Unfall mit Leichtverletzten;Einbiege-/Kreuzen-Unfall;;;;;FALSE;TRUE;;;;1;0;;1;;;0
10180;BWPV110001480411;2020-08-31T12:20:00Z;;;Karlsruhe, Stadt;0;0;1;2;Zusammenstoß mit seitlich in gleicher Richtung fahrendem Fahrzeug;;;Lichtzeichenanlage in Betrieb;;;kein Aufprall;Unfall mit Leichtverletzten;Unfall im Längsverkehr;;;;;FALSE;TRUE;;;;1;0;;1;;;0
10181;BWPV110001480583;2020-09-04T15:36:00Z;;;Karlsruhe, Stadt;0;0;1;2;Zusammenstoß mit einbiegendem/kreuzendem Fahrzeug;Einmündung;;;;;kein Aufprall;Unfall mit Leichtverletzten;Einbiege-/Kreuzen-Unfall;;;;;FALSE;TRUE;;;;1;0;;1;;;0
10182;BWPV110001480590;2020-08-30T10:15:00Z;;;Karlsruhe, Stadt;0;1;0;2;Zusammenstoß zwischen Fahrzeug und Fußgänger;Einmündung;;;;;kein Aufprall;Unfall mit Schwerverletzten;Abbiegeunfall;;;;;TRUE;FALSE;;;;0;1;;1;;;0
10183;BWPV110001480641;2020-09-10T07:50:00Z;;;Karlsruhe, Stadt;0;0;1;2;Zusammenstoß mit vorausfahrendem/wartendem Fahrzeug;;Arbeitsstelle;;;;kein Aufprall;Unfall mit Leichtverletzten;Sonstiger Unfall;;;;;FALSE;TRUE;;;;1;0;;1;;;0
10184;BWPV110001480797;2020-09-08T09:10:00Z;;;Karlsruhe, Stadt;0;1;0;2;Zusammenstoß mit einbiegendem/kreuzendem Fahrzeug;Einmündung;;;;;kein Aufprall;Unfall mit Schwerverletzten;Einbiege-/Kreuzen-Unfall;;;;;FALSE;TRUE;;;;1;0;;1;;;0
10185;BWPV110001480804;2020-09-09T14:00:00Z;;;Karlsruhe, Stadt;0;0;1;2;Zusammenstoß mit entgegenkommendem Fahrzeug;Kreuzung;Radverkehrsanlage neben der Fahrbahn / baulich getrennte RVA;;;;kein Aufprall;Unfall mit Leichtverletzten;Abbiegeunfall;;;;;FALSE;TRUE;;;;1;0;;1;;;0
10186;BWPV110001480870;2020-09-11T11:00:00Z;;;Karlsruhe, Stadt;0;0;1;2;Zusammenstoß mit einbiegendem/kreuzendem Fahrzeug;Kreuzung;Radverkehrsanlage auf der Fahrbahn;Lichtzeichenanlage in Betrieb;;;kein Aufprall;Unfall mit Leichtverletzten;Abbiegeunfall;;;;;FALSE;TRUE;;;;1;0;;1;;;0
10187;BWPV110001480948;2020-08-31T14:15:00Z;;;Karlsruhe, Stadt;0;0;1;2;Zusammenstoß mit einbiegendem/kreuzendem Fahrzeug;Kreuzung;;Lichtzeichenanlage in Betrieb;;;kein Aufprall;Unfall mit Leichtverletzten;Einbiege-/Kreuzen-Unfall;;;;;FALSE;TRUE;;;;1;0;;1;;;0
10188;BWPV110001480978;2020-09-11T08:45:00Z;;;Karlsruhe, Stadt;0;0;2;2;Zusammenstoß mit einbiegendem/kreuzendem Fahrzeug;Einmündung;;;;;kein Aufprall;Unfall mit Leichtverletzten;Einbiege-/Kreuzen-Unfall;;;;;FALSE;TRUE;;;;1;0;;0;;;1
10189;BWPV110001481624;2020-09-08T16:45:00Z;;;Karlsruhe, Stadt;0;0;1;2;Zusammenstoß mit anfahrendem/anhaltendem/ruhendem Fahrzeug;Gefälle;;;;;kein Aufprall;Unfall mit Leichtverletzten;Unfall durch ruhenden Verkehr;;;;;FALSE;TRUE;;;;1;0;;1;;;0
10190;BWPV110001481666;2020-09-14T06:00:00Z;;;Karlsruhe, Stadt;0;0;1;2;Unfall anderer Art;;;;;;kein Aufprall;Unfall mit Leichtverletzten;Sonstiger Unfall;;;;;TRUE;TRUE;;;;1;1;;0;;;0
10191;BWPV110001482181;2020-09-15T13:10:00Z;;;Karlsruhe, Stadt;0;0;1;2;Zusammenstoß mit einbiegendem/kreuzendem Fahrzeug;Kreuzung;;Lichtzeichenanlage in Betrieb;;;kein Aufprall;Unfall mit Leichtverletzten;Abbiegeunfall;;;;;FALSE;TRUE;;;;1;0;;1;;;0
10192;BWPV110001482395;2020-09-09T15:55:00Z;;;Karlsruhe, Stadt;0;0;2;2;Zusammenstoß mit seitlich in gleicher Richtung fahrendem Fahrzeug;Kreuzung;Radverkehrsanlage neben der Fahrbahn / baulich getrennte RVA;Lichtzeichenanlage in Betrieb;;;kein Aufprall;Unfall mit Leichtverletzten;Unfall im Längsverkehr;;;;;FALSE;TRUE;;;;2;0;;0;;;0
10193;BWPV110001482473;2020-09-15T05:12:00Z;;;Karlsruhe, Stadt;0;0;1;3;Zusammenstoß mit vorausfahrendem/wartendem Fahrzeug;;;;;;kein Aufprall;Unfall mit Leichtverletzten;Unfall im Längsverkehr;;;;;FALSE;TRUE;;;;2;0;;1;;;0
10194;BWPV110001482759;2020-08-13T07:10:00Z;;;Karlsruhe, Stadt;0;0;1;2;Zusammenstoß mit einbiegendem/kreuzendem Fahrzeug;Einmündung;Radverkehrsanlage auf der Fahrbahn;;;;kein Aufprall;Unfall mit Leichtverletzten;Abbiegeunfall;;;;;FALSE;TRUE;;;;1;0;;1;;;0
10195;BWPV110001482768;2020-09-09T05:00:00Z;;;Karlsruhe, Stadt;0;0;1;2;Zusammenstoß mit einbiegendem/kreuzendem Fahrzeug;Kreuzung;Radverkehrsanlage auf der Fahrbahn;;;;kein Aufprall;Unfall mit Leichtverletzten;Einbiege-/Kreuzen-Unfall;;;;;FALSE;TRUE;;;;1;0;;1;;;0
10196;BWPV110001482774;2020-09-07T08:00:00Z;;;Karlsruhe, Stadt;0;0;1;2;Zusammenstoß mit einbiegendem/kreuzendem Fahrzeug;;Radverkehrsanlage auf der Fahrbahn;Lichtzeichenanlage in Betrieb;;;kein Aufprall;Unfall mit Leichtverletzten;Abbiegeunfall;;;;;FALSE;TRUE;;;;1;0;;1;;;0
10197;BWPV110001482824;2020-09-08T13:45:00Z;;;Karlsruhe, Stadt;0;0;1;2;Zusammenstoß mit einbiegendem/kreuzendem Fahrzeug;Kreuzung;;;;;kein Aufprall;Unfall mit Leichtverletzten;Einbiege-/Kreuzen-Unfall;;;;;FALSE;TRUE;;;;1;0;;1;;;0
10198;BWPV110001482924;2020-09-17T14:00:00Z;;;Karlsruhe, Stadt;0;0;1;1;Unfall anderer Art;;Schienengleicher Wegübergang;;;;kein Aufprall;Unfall mit Leichtverletzten;Fahrunfall;;;;;FALSE;TRUE;;;;1;0;;0;;;0
10199;BWPV110001483042;2020-08-20T17:50:00Z;;;Karlsruhe, Stadt;0;1;0;2;Zusammenstoß zwischen Fahrzeug und Fußgänger;Einmündung;;;;;kein Aufprall;Unfall mit Schwerverletzten;Überschreiten-Unfall;;;;;TRUE;FALSE;;;;0;1;;1;;;0
10200;BWPV110001483119;2020-09-12T12:30:00Z;;;Karlsruhe, Stadt;0;0;0;2;Zusammenstoß mit entgegenkommendem Fahrzeug;;;;;;kein Aufprall;Sonstiger Sachschadensunfall ohne Alkoholeinwirkung;Unfall im Längsverkehr;;;;;FALSE;TRUE;;;;1;0;;1;;;0
10201;BWPV110001483190;2020-08-06T18:28:00Z;;;Karlsruhe, Stadt;0;0;1;2;Zusammenstoß mit einbiegendem/kreuzendem Fahrzeug;;Schienengleicher Wegübergang;;;;kein Aufprall;Unfall mit Leichtverletzten;Abbiegeunfall;;;;;FALSE;TRUE;;;;1;0;;0;;;1
10202;BWPV110001483718;2020-09-18T14:09:00Z;;;Karlsruhe, Stadt;0;0;1;1;Unfall anderer Art;;Verkehrsberuhigter Bereich;;;;kein Aufprall;Unfall mit Leichtverletzten;Fahrunfall;;;;;FALSE;TRUE;;;;1;0;;0;;;0
10203;BWPV110001483849;2020-09-14T15:00:00Z;;;Karlsruhe, Stadt;0;0;1;2;Zusammenstoß mit einbiegendem/kreuzendem Fahrzeug;Kreuzung;;Lichtzeichenanlage außer Betrieb;;;kein Aufprall;Unfall mit Leichtverletzten;Einbiege-/Kreuzen-Unfall;;;;;FALSE;TRUE;;;;2;0;;0;;;0
10204;BWPV110001483867;2020-09-19T11:15:00Z;;;Karlsruhe, Stadt;0;0;0;2;Zusammenstoß mit vorausfahrendem/wartendem Fahrzeug;Kreuzung;;;;;kein Aufprall;Sonstiger Sachschadensunfall ohne Alkoholeinwirkung;Unfall im Längsverkehr;;;;;FALSE;TRUE;;;;1;0;;1;;;0
10205;BWPV110001484328;2020-09-21T05:40:00Z;;;Karlsruhe, Stadt;0;0;1;2;Zusammenstoß mit vorausfahrendem/wartendem Fahrzeug;;;;;;kein Aufprall;Unfall mit Leichtverletzten;Unfall im Längsverkehr;;;;;FALSE;TRUE;;;;1;0;;1;;;0
10206;BWPV110001484391;2020-09-21T07:00:00Z;;;Karlsruhe, Stadt;0;0;1;1;Unfall anderer Art;;Radverkehrsanlage neben der Fahrbahn / baulich getrennte RVA;;;;kein Aufprall;Unfall mit Leichtverletzten;Sonstiger Unfall;;;;;FALSE;TRUE;;;;1;0;;0;;;0
10207;BWPV110001484505;2020-09-10T16:00:00Z;;;Karlsruhe, Stadt;0;0;1;2;Unfall anderer Art;Kreuzung;;;;;kein Aufprall;Unfall mit Leichtverletzten;Abbiegeunfall;;;;;FALSE;TRUE;;;;1;0;;1;;;0
10208;BWPV110001484599;2020-09-21T15:30:00Z;;;Karlsruhe, Stadt;0;0;0;2;Zusammenstoß zwischen Fahrzeug und Fußgänger;Kreuzung;;;;;kein Aufprall;Sonstiger Sachschadensunfall ohne Alkoholeinwirkung;Abbiegeunfall;;;;;TRUE;FALSE;;;;0;1;;1;;;0
10209;BWPV110001484681;2020-09-11T10:30:00Z;;;Karlsruhe, Stadt;0;0;1;2;Zusammenstoß zwischen Fahrzeug und Fußgänger;Kreuzung;"Fußgängerfurt; Haltestelle";Lichtzeichenanlage in Betrieb;;;kein Aufprall;Unfall mit Leichtverletzten;Abbiegeunfall;;;;;TRUE;FALSE;;;;0;1;;1;;;0
10210;BWPV110001484963;2020-09-18T16:00:00Z;;;Karlsruhe, Stadt;0;1;0;2;Zusammenstoß mit einbiegendem/kreuzendem Fahrzeug;Einmündung;;;;;kein Aufprall;Unfall mit Schwerverletzten;Einbiege-/Kreuzen-Unfall;;;;;FALSE;TRUE;;;;1;0;;1;;;0
10211;BWPV110001484998;2020-09-22T13:20:00Z;;;Karlsruhe, Stadt;0;0;0;2;Zusammenstoß mit seitlich in gleicher Richtung fahrendem Fahrzeug;;Radverkehrsanlage auf der Fahrbahn;;;;kein Aufprall;Sonstiger Sachschadensunfall ohne Alkoholeinwirkung;Abbiegeunfall;;;;;FALSE;TRUE;;;;1;0;;1;;;0
10212;BWPV200001485282;2020-09-23T20:40:00Z;;;Karlsruhe, Stadt;0;0;1;1;Unfall anderer Art;Kurve;;;;;kein Aufprall;Unfall mit Leichtverletzten;Sonstiger Unfall;;;;;FALSE;TRUE;;;;1;0;;0;;;0
10213;BWPV200001485395;2020-09-21T10:30:00Z;;;Karlsruhe, Stadt;0;1;0;2;Zusammenstoß mit einbiegendem/kreuzendem Fahrzeug;Einmündung;Fußgängerfurt;Lichtzeichenanlage in Betrieb;;;kein Aufprall;Unfall mit Schwerverletzten;Einbiege-/Kreuzen-Unfall;;;;;FALSE;TRUE;;;;1;0;;1;;;0
10214;BWPV200001485432;2020-09-21T12:30:00Z;;;Karlsruhe, Stadt;0;1;0;2;Zusammenstoß mit vorausfahrendem/wartendem Fahrzeug;;Radverkehrsanlage auf der Fahrbahn;;;;kein Aufprall;Unfall mit Schwerverletzten;Unfall im Längsverkehr;;;;;FALSE;TRUE;;;;2;0;;0;;;0
10215;BWPV200001485476;2020-09-22T10:10:00Z;;;Karlsruhe, Stadt;0;1;0;2;Zusammenstoß mit einbiegendem/kreuzendem Fahrzeug;Kreuzung;;;;;kein Aufprall;Unfall mit Schwerverletzten;Abbiegeunfall;;;;;FALSE;TRUE;;;;1;0;;0;;;1
10216;BWPV200001485496;2020-09-23T11:40:00Z;;;Karlsruhe, Stadt;0;0;1;2;Zusammenstoß mit anfahrendem/anhaltendem/ruhendem Fahrzeug;;Verkehrsberuhigter Bereich;;;;kein Aufprall;Unfall mit Leichtverletzten;Unfall durch ruhenden Verkehr;;;;;FALSE;TRUE;;;;2;0;;0;;;0
10217;BWPV200001485959;2020-09-15T19:15:00Z;;;Karlsruhe, Stadt;0;0;1;2;Unfall anderer Art;;Arbeitsstelle;;;;kein Aufprall;Unfall mit Leichtverletzten;Sonstiger Unfall;;;;;FALSE;TRUE;;;;2;0;;0;;;0
10218;BWPV200001486052;2020-09-15T05:40:00Z;;;Karlsruhe, Stadt;0;0;2;2;Zusammenstoß mit einbiegendem/kreuzendem Fahrzeug;;;;;;kein Aufprall;Unfall mit Leichtverletzten;Einbiege-/Kreuzen-Unfall;;;;;FALSE;TRUE;;;;2;0;;0;;;0
10219;BWPV200001486315;2020-09-16T08:30:00Z;;;Karlsruhe, Stadt;0;0;1;1;Unfall anderer Art;;Arbeitsstelle;;;;kein Aufprall;Unfall mit Leichtverletzten;Fahrunfall;;;;;FALSE;TRUE;;;;1;0;;0;;;0
10220;BWPV200001486523;2020-07-20T19:01:00Z;;;Karlsruhe, Stadt;0;0;1;1;Unfall anderer Art;;;;;;kein Aufprall;Unfall mit Leichtverletzten;Sonstiger Unfall;;;;;FALSE;TRUE;;;;1;0;;0;;;0
10221;BWPV200001486561;2020-09-18T18:30:00Z;;;Karlsruhe, Stadt;0;0;1;2;Unfall anderer Art;;;;;;kein Aufprall;Unfall mit Leichtverletzten;Unfall im Längsverkehr;;;;;FALSE;TRUE;;;;1;0;;0;;;1
10222;BWPV200001486735;2020-09-18T09:55:00Z;;;Karlsruhe, Stadt;0;0;1;2;Zusammenstoß mit seitlich in gleicher Richtung fahrendem Fahrzeug;;"Arbeitsstelle; Radverkehrsanlage neben der Fahrbahn / baulich getrennte RVA";;;;kein Aufprall;Unfall mit Leichtverletzten;Unfall im Längsverkehr;;;;;FALSE;TRUE;;;;1;0;;1;;;0
10223;BWPV200001486775;2020-09-28T04:35:00Z;;;Karlsruhe, Stadt;0;0;0;2;Zusammenstoß mit einbiegendem/kreuzendem Fahrzeug;Kreuzung;Radverkehrsanlage auf der Fahrbahn;Lichtzeichenanlage in Betrieb;;;kein Aufprall;Sonstiger Sachschadensunfall ohne Alkoholeinwirkung;Einbiege-/Kreuzen-Unfall;;;;;FALSE;TRUE;;;;1;0;;1;;;0
10224;BWPV200001486790;2020-08-30T00:50:00Z;;;Karlsruhe, Stadt;0;0;1;2;Zusammenstoß mit anfahrendem/anhaltendem/ruhendem Fahrzeug;;;;;;kein Aufprall;Unfall mit Leichtverletzten;Unfall durch ruhenden Verkehr;;;;;FALSE;TRUE;;;;1;0;;1;;;0
10225;BWPV200001486916;2020-09-14T16:10:00Z;;;Karlsruhe, Stadt;0;0;1;2;Unfall anderer Art;;Radverkehrsanlage auf der Fahrbahn;;;;kein Aufprall;Unfall mit Leichtverletzten;Abbiegeunfall;;;;;FALSE;TRUE;;;;1;0;;1;;;0
10226;BWPV200001487329;2020-09-24T14:30:00Z;;;Karlsruhe, Stadt;0;0;1;2;Zusammenstoß mit einbiegendem/kreuzendem Fahrzeug;Grundstücksein-/ausfahrt;;;;;kein Aufprall;Unfall mit Leichtverletzten;Abbiegeunfall;;;;;FALSE;TRUE;;;;1;0;;1;;;0
10227;BWPV200001487677;2020-09-24T14:26:00Z;;;Karlsruhe, Stadt;0;0;2;2;Zusammenstoß mit entgegenkommendem Fahrzeug;Grundstücksein-/ausfahrt;Radverkehrsanlage neben der Fahrbahn / baulich getrennte RVA;;;;kein Aufprall;Unfall mit Leichtverletzten;Unfall im Längsverkehr;;;;;FALSE;TRUE;;;;2;0;;0;;;0
10228;BWPV200001487813;2020-09-30T05:28:00Z;;;Karlsruhe, Stadt;0;0;0;2;Zusammenstoß mit einbiegendem/kreuzendem Fahrzeug;;Radverkehrsanlage auf der Fahrbahn;;;;kein Aufprall;Sonstiger Sachschadensunfall ohne Alkoholeinwirkung;Abbiegeunfall;;;;;FALSE;TRUE;;;;1;0;;1;;;0
10229;BWPV200001488083;2020-09-21T15:20:00Z;;;Karlsruhe, Stadt;0;0;1;2;Zusammenstoß mit einbiegendem/kreuzendem Fahrzeug;;Radverkehrsanlage neben der Fahrbahn / baulich getrennte RVA;;;;kein Aufprall;Unfall mit Leichtverletzten;Einbiege-/Kreuzen-Unfall;;;;;FALSE;TRUE;;;;1;0;;1;;;0
10230;BWPV200001488310;2020-09-30T10:25:00Z;;;Karlsruhe, Stadt;0;0;1;2;Zusammenstoß mit einbiegendem/kreuzendem Fahrzeug;Einmündung;Radverkehrsanlage auf der Fahrbahn;Lichtzeichenanlage in Betrieb;;;kein Aufprall;Unfall mit Leichtverletzten;Abbiegeunfall;;;;;FALSE;TRUE;;;;1;0;;1;;;0
